   2022      1     12   12.00       264.00    0.00    0.20474E-01    0.85818E-01    0.81864E-01    0.10000E-19    0.10000E-19    0.17559E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.14640E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.20238E+02    0.00000E+00    0.19294E+01    0.17961E+02    0.00000E+00    0.16456E-09    0.16456E-09    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2022      1     13   12.00       288.00    0.00    0.20593E-01    0.92642E-01    0.81864E-01    0.10000E-19    0.10000E-19    0.17529E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.15221E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.21041E+02    0.00000E+00    0.19317E+01    0.18748E+02    0.00000E+00    0.16197E-09    0.16197E-09    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2022      1     14   12.00       312.00    0.00    0.20720E-01    0.10109E+00    0.81863E-01    0.10000E-19    0.10000E-19    0.17502E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.15786E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.21823E+02    0.00000E+00    0.19527E+01    0.19496E+02    0.00000E+00    0.16107E-09    0.16107E-09    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2022      1     15   12.00       336.00    0.00    0.20858E-01    0.11104E+00    0.81863E-01    0.10000E-19    0.10000E-19    0.17478E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.16227E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.22433E+02    0.00000E+00    0.18398E+01    0.20208E+02    0.00000E+00    0.16206E-09    0.16206E-09    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2022      1     16   12.00       360.00    0.00    0.21010E-01    0.12506E+00    0.81863E-01    0.10000E-19    0.10000E-19    0.17458E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.16728E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.23125E+02    0.00000E+00    0.18450E+01    0.20883E+02    0.00000E+00    0.16481E-09    0.16481E-09    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2022      1     17   12.00       384.00    0.00    0.21175E-01    0.13740E+00    0.81863E-01    0.10000E-19    0.10000E-19    0.17437E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.17346E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.23979E+02    0.00000E+00    0.20446E+01    0.21523E+02    0.00000E+00    0.16303E-09    0.16303E-09    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2022      1     18   12.00       408.00    0.00    0.21354E-01    0.14872E+00    0.81863E-01    0.10000E-19    0.10000E-19    0.17414E-06    0.00000E+00    0.11503E-09    0.11048E-09    0.00000E+00   -0.17844E-07    0.00000E+00    0.15901E+00    0.15273E+00    0.00000E+00   -0.24667E+02    0.00000E+00    0.21089E+01    0.22294E+02    0.00000E+00    0.16413E-09    0.16413E-09    0.00000E+00    0.55681E-24    0.00000E+00    0.11037E-29    0.00000E+00    0.00000E+00    0.00000E+00    0.12780E+01    0.00000E+00    0.00000E+00    0.00000E+00
   2022      1     19   12.00       432.00    0.00    0.21558E-01    0.16290E+00    0.81863E-01    0.10000E-19    0.10000E-19    0.17392E-06    0.00000E+00    0.62203E-08    0.55649E-08    0.00000E+00   -0.18342E-07    0.00000E+00    0.85990E+01    0.76929E+01    0.00000E+00   -0.25355E+02    0.00000E+00    0.22567E+01    0.27466E+02    0.37875E+01    0.16861E-09    0.16861E-09    0.00000E+00    0.20075E-17    0.00000E+00    0.55478E-28    0.00000E+00    0.00000E+00    0.00000E+00    0.38594E+02    0.00000E+00    0.00000E+00    0.29306E+02
   2022      1     20   12.00       456.00    0.00    0.21829E-01    0.19162E+00    0.81862E-01    0.10000E-19    0.10000E-19    0.17371E-06    0.00000E+00    0.19986E-07    0.17819E-07    0.00000E+00   -0.19259E-07    0.00000E+00    0.27629E+02    0.24633E+02    0.00000E+00   -0.26623E+02    0.00000E+00    0.30715E+01    0.39684E+02    0.11013E+02    0.17101E-09    0.17101E-09    0.00000E+00    0.35775E-22    0.00000E+00    0.17756E-27    0.00000E+00    0.00000E+00    0.00000E+00    0.90536E+02    0.30461E+02    0.00000E+00    0.85217E+02
   2022      1     21   12.00       480.00    0.00    0.22164E-01    0.21934E+00    0.81862E-01    0.10000E-19    0.10000E-19    0.17350E-06    0.00000E+00    0.39507E-07    0.35482E-07    0.00000E+00   -0.19562E-07    0.00000E+00    0.54615E+02    0.49050E+02    0.00000E+00   -0.27042E+02    0.00000E+00    0.31469E+01    0.66650E+02    0.11369E+02    0.18519E-09    0.18519E-09    0.00000E+00    0.68345E-22    0.00000E+00    0.35358E-27    0.00000E+00    0.00000E+00    0.42338E+02    0.90191E+02    0.85694E+02    0.19285E+02    0.87975E+02
   2022      1     22   12.00       504.00    0.00    0.22608E-01    0.24923E+00    0.81862E-01    0.10000E-19    0.10000E-19    0.17332E-06    0.00000E+00    0.66264E-07    0.58660E-07    0.00000E+00   -0.19566E-07    0.00000E+00    0.91604E+02    0.81092E+02    0.00000E+00   -0.27048E+02    0.00000E+00    0.30269E+01    0.10369E+03    0.11441E+02    0.18902E-09    0.18902E-09    0.00000E+00    0.11955E-21    0.00000E+00    0.58394E-27    0.00000E+00    0.00000E+00    0.81824E+02    0.89971E+02    0.85578E+02    0.78119E+02    0.88542E+02
   2022      1     23   12.00       528.00    0.00    0.23094E-01    0.27583E+00    0.81862E-01    0.10000E-19    0.10000E-19    0.17313E-06    0.00000E+00    0.66501E-07    0.58869E-07    0.00000E+00   -0.19653E-07    0.00000E+00    0.91932E+02    0.81381E+02    0.00000E+00   -0.27168E+02    0.00000E+00    0.32182E+01    0.10390E+03    0.11492E+02    0.19932E-09    0.19932E-09    0.00000E+00    0.11958E-21    0.00000E+00    0.58591E-27    0.00000E+00    0.00000E+00    0.82474E+02    0.89760E+02    0.85475E+02    0.78536E+02    0.88943E+02
   2022      1     24   12.00       552.00    0.00    0.23581E-01    0.29975E+00    0.81862E-01    0.10000E-19    0.10000E-19    0.17293E-06    0.00000E+00    0.66493E-07    0.58859E-07    0.00000E+00   -0.19603E-07    0.00000E+00    0.91920E+02    0.81367E+02    0.00000E+00   -0.27099E+02    0.00000E+00    0.32220E+01    0.10377E+03    0.11540E+02    0.19528E-09    0.19528E-09    0.00000E+00    0.11961E-21    0.00000E+00    0.58575E-27    0.00000E+00    0.00000E+00    0.82386E+02    0.89557E+02    0.85375E+02    0.78536E+02    0.89330E+02
   2022      1     25   12.00       576.00    0.00    0.24075E-01    0.32307E+00    0.81861E-01    0.10000E-19    0.10000E-19    0.17273E-06    0.00000E+00    0.66605E-07    0.58956E-07    0.00000E+00   -0.19543E-07    0.00000E+00    0.92074E+02    0.81500E+02    0.00000E+00   -0.27016E+02    0.00000E+00    0.32119E+01    0.10378E+03    0.11606E+02    0.19720E-09    0.19720E-09    0.00000E+00    0.11963E-21    0.00000E+00    0.58671E-27    0.00000E+00    0.00000E+00    0.82475E+02    0.89518E+02    0.85430E+02    0.78676E+02    0.89844E+02
   2022      1     26   12.00       600.00    0.00    0.24572E-01    0.34583E+00    0.81861E-01    0.10000E-19    0.10000E-19    0.17254E-06    0.00000E+00    0.66491E-07    0.58852E-07    0.00000E+00   -0.19443E-07    0.00000E+00    0.91916E+02    0.81356E+02    0.00000E+00   -0.26879E+02    0.00000E+00    0.31464E+01    0.10352E+03    0.11638E+02    0.19940E-09    0.19940E-09    0.00000E+00    0.11966E-21    0.00000E+00    0.58567E-27    0.00000E+00    0.00000E+00    0.82241E+02    0.89175E+02    0.85198E+02    0.78550E+02    0.90102E+02
   2022      1     27   12.00       624.00    0.00    0.25080E-01    0.36986E+00    0.81861E-01    0.10000E-19    0.10000E-19    0.17235E-06    0.00000E+00    0.66490E-07    0.58848E-07    0.00000E+00   -0.19271E-07    0.00000E+00    0.91915E+02    0.81352E+02    0.00000E+00   -0.26640E+02    0.00000E+00    0.29821E+01    0.10340E+03    0.11691E+02    0.19741E-09    0.19741E-09    0.00000E+00    0.11968E-21    0.00000E+00    0.58547E-27    0.00000E+00    0.00000E+00    0.82172E+02    0.88985E+02    0.85105E+02    0.78551E+02    0.90521E+02
   2022      1     28   12.00       648.00    0.00    0.25603E-01    0.39774E+00    0.81861E-01    0.10000E-19    0.10000E-19    0.17216E-06    0.00000E+00    0.66597E-07    0.58941E-07    0.00000E+00   -0.18977E-07    0.00000E+00    0.92063E+02    0.81479E+02    0.00000E+00   -0.26233E+02    0.00000E+00    0.26526E+01    0.10340E+03    0.11769E+02    0.19783E-09    0.19783E-09    0.00000E+00    0.11971E-21    0.00000E+00    0.58629E-27    0.00000E+00    0.00000E+00    0.82246E+02    0.88928E+02    0.85128E+02    0.78674E+02    0.91138E+02
   2022      1     29   12.00       672.00    0.00    0.26143E-01    0.42744E+00    0.81861E-01    0.10000E-19    0.10000E-19    0.17199E-06    0.00000E+00    0.66536E-07    0.58884E-07    0.00000E+00   -0.18940E-07    0.00000E+00    0.91979E+02    0.81401E+02    0.00000E+00   -0.26183E+02    0.00000E+00    0.26766E+01    0.10319E+03    0.11822E+02    0.20056E-09    0.20056E-09    0.00000E+00    0.11973E-21    0.00000E+00    0.58569E-27    0.00000E+00    0.00000E+00    0.82079E+02    0.88646E+02    0.84934E+02    0.78603E+02    0.91561E+02
   2022      1     30   12.00       696.00    0.00    0.26697E-01    0.45614E+00    0.81861E-01    0.10000E-19    0.10000E-19    0.17181E-06    0.00000E+00    0.66556E-07    0.58899E-07    0.00000E+00   -0.18866E-07    0.00000E+00    0.92007E+02    0.81421E+02    0.00000E+00   -0.26080E+02    0.00000E+00    0.26482E+01    0.10308E+03    0.11885E+02    0.20934E-09    0.20934E-09    0.00000E+00    0.11975E-21    0.00000E+00    0.58566E-27    0.00000E+00    0.00000E+00    0.82027E+02    0.88478E+02    0.84846E+02    0.78629E+02    0.92059E+02
   2022      1     31   12.00       720.00    0.00    0.27261E-01    0.48456E+00    0.81860E-01    0.10000E-19    0.10000E-19    0.17163E-06    0.00000E+00    0.67152E-07    0.59427E-07    0.00000E+00   -0.18804E-07    0.00000E+00    0.92831E+02    0.82152E+02    0.00000E+00   -0.25994E+02    0.00000E+00    0.26388E+01    0.10369E+03    0.12029E+02    0.20738E-09    0.20738E-09    0.00000E+00    0.11977E-21    0.00000E+00    0.59088E-27    0.00000E+00    0.00000E+00    0.82803E+02    0.89093E+02    0.85498E+02    0.79335E+02    0.93189E+02
   2022      2      1   12.00       744.00    0.00    0.27831E-01    0.51255E+00    0.81860E-01    0.10000E-19    0.10000E-19    0.17145E-06    0.00000E+00    0.67716E-07    0.59927E-07    0.00000E+00   -0.18701E-07    0.00000E+00    0.93610E+02    0.82842E+02    0.00000E+00   -0.25852E+02    0.00000E+00    0.25791E+01    0.10425E+03    0.12168E+02    0.20723E-09    0.20723E-09    0.00000E+00    0.11979E-21    0.00000E+00    0.59582E-27    0.00000E+00    0.00000E+00    0.83529E+02    0.89667E+02    0.86112E+02    0.80003E+02    0.94277E+02
   2022      2      2   12.00       768.00    0.00    0.28399E-01    0.54126E+00    0.81860E-01    0.10000E-19    0.10000E-19    0.17128E-06    0.00000E+00    0.67234E-07    0.59496E-07    0.00000E+00   -0.18529E-07    0.00000E+00    0.92945E+02    0.82247E+02    0.00000E+00   -0.25615E+02    0.00000E+00    0.24225E+01    0.10351E+03    0.12159E+02    0.21834E-09    0.21834E-09    0.00000E+00    0.11981E-21    0.00000E+00    0.59139E-27    0.00000E+00    0.00000E+00    0.82750E+02    0.88827E+02    0.85388E+02    0.79438E+02    0.94224E+02
   2022      2      3   12.00       792.00    0.00    0.28965E-01    0.57169E+00    0.81860E-01    0.10000E-19    0.10000E-19    0.17110E-06    0.00000E+00    0.66710E-07    0.59027E-07    0.00000E+00   -0.18312E-07    0.00000E+00    0.92221E+02    0.81600E+02    0.00000E+00   -0.25314E+02    0.00000E+00    0.21989E+01    0.10273E+03    0.12148E+02    0.21855E-09    0.21855E-09    0.00000E+00    0.11983E-21    0.00000E+00    0.58669E-27    0.00000E+00    0.00000E+00    0.81906E+02    0.87924E+02    0.84600E+02    0.78821E+02    0.94153E+02
   2022      2      4   12.00       816.00    0.00    0.29534E-01    0.60428E+00    0.81860E-01    0.10000E-19    0.10000E-19    0.17093E-06    0.00000E+00    0.64751E-07    0.57281E-07    0.00000E+00   -0.18182E-07    0.00000E+00    0.89512E+02    0.79185E+02    0.00000E+00   -0.25134E+02    0.00000E+00    0.20786E+01    0.10018E+03    0.11936E+02    0.21526E-09    0.21526E-09    0.00000E+00    0.11985E-21    0.00000E+00    0.56928E-27    0.00000E+00    0.00000E+00    0.78997E+02    0.85072E+02    0.81961E+02    0.76513E+02    0.92519E+02
   2022      2      5   12.00       840.00    0.00    0.30115E-01    0.63689E+00    0.81860E-01    0.10000E-19    0.10000E-19    0.17076E-06    0.00000E+00    0.66524E-07    0.58855E-07    0.00000E+00   -0.18107E-07    0.00000E+00    0.91962E+02    0.81361E+02    0.00000E+00   -0.25031E+02    0.00000E+00    0.20330E+01    0.10225E+03    0.12257E+02    0.21399E-09    0.21399E-09    0.00000E+00    0.11987E-21    0.00000E+00    0.58488E-27    0.00000E+00    0.00000E+00    0.81452E+02    0.87280E+02    0.84103E+02    0.78596E+02    0.95018E+02
   2022      2      6   12.00       864.00    0.00    0.30712E-01    0.67022E+00    0.81859E-01    0.10000E-19    0.10000E-19    0.17060E-06    0.00000E+00    0.66807E-07    0.59103E-07    0.00000E+00   -0.18017E-07    0.00000E+00    0.92354E+02    0.81704E+02    0.00000E+00   -0.24906E+02    0.00000E+00    0.19816E+01    0.10243E+03    0.12392E+02    0.21456E-09    0.21456E-09    0.00000E+00    0.11988E-21    0.00000E+00    0.58725E-27    0.00000E+00    0.00000E+00    0.81735E+02    0.87441E+02    0.84307E+02    0.78901E+02    0.96085E+02
   2022      2      7   12.00       888.00    0.00    0.31326E-01    0.69276E+00    0.81859E-01    0.10000E-19    0.10000E-19    0.17043E-06    0.00000E+00    0.68251E-07    0.60290E-07    0.00000E+00   -0.17878E-07    0.00000E+00    0.94350E+02    0.83345E+02    0.00000E+00   -0.24715E+02    0.00000E+00    0.18652E+01    0.10253E+03    0.14214E+02    0.21442E-09    0.21442E-09    0.00000E+00    0.11990E-21    0.00000E+00    0.59891E-27    0.00000E+00    0.00000E+00    0.81916E+02    0.87510E+02    0.84423E+02    0.79125E+02    0.11023E+03
   2022      2      8   12.00       912.00    0.00    0.31959E-01    0.69708E+00    0.81859E-01    0.10000E-19    0.10000E-19    0.17027E-06    0.00000E+00    0.68710E-07    0.60656E-07    0.00000E+00   -0.17629E-07    0.00000E+00    0.94985E+02    0.83850E+02    0.00000E+00   -0.24371E+02    0.00000E+00    0.15985E+01    0.10230E+03    0.15015E+02    0.21791E-09    0.21791E-09    0.00000E+00    0.11992E-21    0.00000E+00    0.60248E-27    0.00000E+00    0.00000E+00    0.81708E+02    0.87213E+02    0.84189E+02    0.79029E+02    0.11645E+03
   2022      2      9   12.00       936.00    0.00    0.32632E-01    0.69957E+00    0.81859E-01    0.10000E-19    0.10000E-19    0.17011E-06    0.00000E+00    0.69037E-07    0.60924E-07    0.00000E+00   -0.17367E-07    0.00000E+00    0.95437E+02    0.84221E+02    0.00000E+00   -0.24008E+02    0.00000E+00    0.13206E+01    0.10222E+03    0.15466E+02    0.21853E-09    0.21853E-09    0.00000E+00    0.11993E-21    0.00000E+00    0.60506E-27    0.00000E+00    0.00000E+00    0.81699E+02    0.87100E+02    0.84119E+02    0.79092E+02    0.11996E+03
   2022      2     10   12.00       960.00    0.00    0.33326E-01    0.70131E+00    0.81859E-01    0.10000E-19    0.10000E-19    0.16995E-06    0.00000E+00    0.69258E-07    0.61106E-07    0.00000E+00   -0.17137E-07    0.00000E+00    0.95743E+02    0.84472E+02    0.00000E+00   -0.23691E+02    0.00000E+00    0.10764E+01    0.10215E+03    0.15767E+02    0.22001E-09    0.22001E-09    0.00000E+00    0.11995E-21    0.00000E+00    0.60672E-27    0.00000E+00    0.00000E+00    0.81683E+02    0.86992E+02    0.84053E+02    0.79162E+02    0.12232E+03
   2022      2     11   12.00       984.00    0.00    0.34006E-01    0.70223E+00    0.81859E-01    0.10000E-19    0.10000E-19    0.16980E-06    0.00000E+00    0.69353E-07    0.61185E-07    0.00000E+00   -0.16993E-07    0.00000E+00    0.95874E+02    0.84582E+02    0.00000E+00   -0.23491E+02    0.00000E+00    0.94200E+00    0.10209E+03    0.15902E+02    0.21910E-09    0.21910E-09    0.00000E+00    0.11996E-21    0.00000E+00    0.60758E-27    0.00000E+00    0.00000E+00    0.81654E+02    0.86880E+02    0.83988E+02    0.79223E+02    0.12338E+03
   2022      2     12   12.00      1008.00    0.00    0.34667E-01    0.70280E+00    0.81858E-01    0.10000E-19    0.10000E-19    0.16964E-06    0.00000E+00    0.69395E-07    0.61220E-07    0.00000E+00   -0.16868E-07    0.00000E+00    0.95932E+02    0.84631E+02    0.00000E+00   -0.23319E+02    0.00000E+00    0.83133E+00    0.10202E+03    0.15967E+02    0.22682E-09    0.22682E-09    0.00000E+00    0.11998E-21    0.00000E+00    0.60780E-27    0.00000E+00    0.00000E+00    0.81621E+02    0.86766E+02    0.83924E+02    0.79278E+02    0.12389E+03
   2022      2     13   12.00      1032.00    0.00    0.35310E-01    0.70360E+00    0.81858E-01    0.10000E-19    0.10000E-19    0.16948E-06    0.00000E+00    0.70229E-07    0.61892E-07    0.00000E+00   -0.16757E-07    0.00000E+00    0.97085E+02    0.85560E+02    0.00000E+00   -0.23165E+02    0.00000E+00    0.73943E+00    0.10183E+03    0.17251E+02    0.22547E-09    0.22547E-09    0.00000E+00    0.11999E-21    0.00000E+00    0.61441E-27    0.00000E+00    0.00000E+00    0.81442E+02    0.86515E+02    0.83730E+02    0.79210E+02    0.13388E+03
   2022      2     14   12.00      1056.00    0.00    0.35967E-01    0.71017E+00    0.81858E-01    0.10000E-19    0.10000E-19    0.16932E-06    0.00000E+00    0.75822E-07    0.66456E-07    0.00000E+00   -0.16671E-07    0.00000E+00    0.10482E+03    0.91868E+02    0.00000E+00   -0.23046E+02    0.00000E+00    0.69055E+00    0.10188E+03    0.24851E+02    0.23335E-09    0.23335E-09    0.00000E+00    0.12001E-21    0.00000E+00    0.65934E-27    0.00000E+00    0.00000E+00    0.81558E+02    0.86540E+02    0.83793E+02    0.79381E+02    0.19288E+03
