   2003      1     12   12.00       264.00    0.00    0.91936E-03    0.10236E+01    0.78472E-01    0.24181E+00    0.10000E-19    0.19754E-04    0.00000E+00    0.16155E-04    0.15704E-04    0.00000E+00   -0.22688E-06    0.91911E-08    0.22333E+05    0.21709E+05    0.00000E+00   -0.31364E+03    0.12706E+02    0.10586E+02    0.91991E+03    0.20988E+05   -0.20959E+03   -0.20958E+03    0.20161E-06    0.50515E-22    0.36395E-06    0.98377E-23    0.00000E+00    0.00000E+00    0.26537E+05    0.21684E+05    0.20907E+05    0.20379E+05    0.26047E+05
   2003      1     13   12.00       288.00    0.00    0.91963E-03    0.10961E+01    0.78533E-01    0.23445E+00    0.10000E-19    0.20809E-04    0.00000E+00    0.17319E-04    0.16876E-04    0.00000E+00   -0.20131E-06    0.96723E-08    0.23941E+05    0.23330E+05    0.00000E+00   -0.27829E+03    0.13371E+02    0.10166E+02    0.13691E+04    0.22196E+05   -0.25357E+03   -0.25357E+03    0.24279E-06    0.49661E-22    0.43925E-06    0.10970E-22    0.00000E+00    0.00000E+00    0.28578E+05    0.23332E+05    0.22425E+05    0.21922E+05    0.27681E+05
   2003      1     14   12.00       312.00    0.00    0.11866E-02    0.11665E+01    0.78594E-01    0.22582E+00    0.10000E-19    0.22008E-04    0.00000E+00    0.18594E-04    0.18160E-04    0.00000E+00   -0.18399E-06    0.11419E-07    0.25704E+05    0.25104E+05    0.00000E+00   -0.25435E+03    0.15786E+02    0.44226E+01    0.31892E+04    0.22242E+05   -0.33541E+03   -0.33541E+03    0.25616E-06    0.48788E-22    0.47543E-06    0.12575E-22    0.00000E+00    0.00000E+00    0.30713E+05    0.25148E+05    0.24101E+05    0.23624E+05    0.29494E+05
   2003      1     15   12.00       336.00    0.00    0.10527E-02    0.12307E+01    0.78655E-01    0.21013E+00    0.10000E-19    0.23329E-04    0.00000E+00    0.19975E-04    0.19547E-04    0.00000E+00   -0.15010E-06    0.91857E-08    0.27613E+05    0.27021E+05    0.00000E+00   -0.20750E+03    0.12698E+02    0.76496E+01    0.42895E+04    0.23050E+05   -0.34124E+03   -0.34124E+03    0.28325E-06    0.48195E-22    0.56043E-06    0.13000E-22    0.00000E+00    0.00000E+00    0.32889E+05    0.27129E+05    0.25930E+05    0.25480E+05    0.31475E+05
   2003      1     16   12.00       360.00    0.00    0.30754E-02    0.12902E+01    0.78716E-01    0.16272E+00    0.10000E-19    0.24871E-04    0.00000E+00    0.21523E-04    0.21097E-04    0.00000E+00   -0.15263E-06    0.30073E-07    0.29753E+05    0.29165E+05    0.00000E+00   -0.21100E+03    0.41572E+02   -0.14904E+01    0.51318E+04    0.24382E+05   -0.85659E+03   -0.85659E+03    0.44823E-06    0.47903E-22    0.10986E-05    0.12348E-22    0.00000E+00    0.00000E+00    0.35155E+05    0.29348E+05    0.28007E+05    0.27586E+05    0.33724E+05
   2003      1     17   12.00       384.00    0.00    0.52283E-02    0.13573E+01    0.78778E-01    0.89199E-01    0.10000E-19    0.26565E-04    0.00000E+00    0.23156E-04    0.22710E-04    0.00000E+00   -0.21739E-06    0.52479E-07    0.32010E+05    0.31394E+05    0.00000E+00   -0.30053E+03    0.72547E+02    0.53408E+03    0.19186E+05    0.12388E+05   -0.13852E+04   -0.13852E+04    0.74217E-06    0.48954E-22    0.19018E-05    0.92813E-23    0.00000E+00    0.00000E+00    0.37070E+05    0.31715E+05    0.30235E+05    0.29835E+05    0.36117E+05
   2003      1     18   12.00       408.00    0.00    0.37101E-02    0.14249E+01    0.78839E-01    0.79404E-01    0.10000E-19    0.28394E-04    0.00000E+00    0.24876E-04    0.24406E-04    0.00000E+00   -0.28608E-06    0.38284E-07    0.34389E+05    0.33739E+05    0.00000E+00   -0.39547E+03    0.52924E+02    0.10580E+04    0.32576E+05    0.11575E+04   -0.13810E+04   -0.13810E+04    0.89770E-06    0.49604E-22    0.20637E-05    0.10331E-22    0.00000E+00    0.00000E+00    0.39096E+05    0.34105E+05    0.32623E+05    0.32248E+05    0.38686E+05
   2003      1     19   12.00       432.00    0.00    0.44111E-02    0.14943E+01    0.78900E-01    0.67531E-01    0.10000E-19    0.30393E-04    0.00000E+00    0.26829E-04    0.26329E-04    0.00000E+00   -0.39143E-06    0.47895E-07    0.37088E+05    0.36397E+05    0.00000E+00   -0.54111E+03    0.66211E+02    0.11326E+04    0.35264E+05    0.12387E+04   -0.16789E+04   -0.16789E+04    0.10285E-05    0.50163E-22    0.23052E-05    0.10061E-22    0.00000E+00    0.00000E+00    0.41282E+05    0.36976E+05    0.35335E+05    0.34869E+05    0.41479E+05
   2003      1     20   12.00       456.00    0.00    0.20648E-01    0.15689E+01    0.78961E-01    0.33943E-01    0.10000E-19    0.32600E-04    0.00000E+00    0.28918E-04    0.28363E-04    0.00000E+00   -0.51845E-06    0.23494E-06    0.39976E+05    0.39209E+05    0.00000E+00   -0.71671E+03    0.32478E+03    0.12170E+04    0.38156E+05    0.13283E+04   -0.20912E+04   -0.20912E+04    0.11954E-05    0.51805E-22    0.28158E-05    0.46344E-23    0.00000E+00    0.00000E+00    0.42896E+05    0.39262E+05    0.38775E+05    0.38129E+05    0.44509E+05
   2003      1     21   12.00       480.00    0.00    0.22804E+00    0.10117E+01    0.79023E-01    0.18508E-01    0.14792E-02    0.34913E-04    0.00000E+00    0.30368E-04    0.29595E-04    0.00000E+00   -0.11898E-05    0.29753E-05    0.41981E+05    0.40913E+05    0.00000E+00   -0.16448E+04    0.41130E+04    0.35280E+03    0.40924E+05    0.13882E+04   -0.23206E+04   -0.23206E+04    0.14131E-05    0.53994E-22    0.33304E-05    0.21206E-23    0.00000E+00    0.00000E+00    0.44729E+05    0.41195E+05    0.40401E+05    0.39705E+05    0.45672E+05
   2003      1     22   12.00       504.00    0.00    0.20775E+00    0.26504E+00    0.79084E-01    0.17038E-01    0.35360E-02    0.36957E-04    0.00000E+00    0.31516E-04    0.30415E-04    0.00000E+00   -0.18015E-05    0.30018E-05    0.43568E+05    0.42045E+05    0.00000E+00   -0.24904E+04    0.41496E+04   -0.14033E+04    0.43240E+05    0.14288E+04   -0.26561E+04   -0.26561E+04    0.16775E-05    0.56187E-22    0.38229E-05    0.24736E-23    0.00000E+00    0.00000E+00    0.46453E+05    0.43188E+05    0.41347E+05    0.40025E+05    0.45736E+05
   2003      1     23   12.00       528.00    0.00    0.12037E+00    0.17718E+00    0.79145E-01    0.16089E-01    0.39884E-02    0.38422E-04    0.00000E+00    0.32780E-04    0.31533E-04    0.00000E+00   -0.18724E-05    0.18070E-05    0.45315E+05    0.43591E+05    0.00000E+00   -0.25884E+04    0.24980E+04   -0.21456E+04    0.44970E+05    0.14863E+04   -0.27649E+04   -0.27649E+04    0.18085E-05    0.58061E-22    0.39867E-05    0.27023E-23    0.00000E+00    0.00000E+00    0.47818E+05    0.44766E+05    0.43003E+05    0.41533E+05    0.47251E+05
   2003      1     24   12.00       552.00    0.00    0.85839E-01    0.15693E+00    0.79207E-01    0.18987E-01    0.46795E-02    0.39502E-04    0.00000E+00    0.33736E-04    0.32410E-04    0.00000E+00   -0.19355E-05    0.13862E-05    0.46636E+05    0.44804E+05    0.00000E+00   -0.26757E+04    0.19163E+04   -0.53409E+04    0.46221E+05    0.15306E+04   -0.29342E+04   -0.29342E+04    0.19940E-05    0.59481E-22    0.42342E-05    0.30155E-23    0.00000E+00    0.00000E+00    0.48893E+05    0.46005E+05    0.44283E+05    0.42724E+05    0.48528E+05
   2003      1     25   12.00       576.00    0.00    0.71770E-01    0.14254E+00    0.79268E-01    0.19579E-01    0.50958E-02    0.40560E-04    0.00000E+00    0.34646E-04    0.33269E-04    0.00000E+00   -0.21028E-05    0.11968E-05    0.47894E+05    0.45991E+05    0.00000E+00   -0.29069E+04    0.16544E+04   -0.68282E+04    0.47436E+05    0.15721E+04   -0.30201E+04   -0.30201E+04    0.20915E-05    0.60418E-22    0.43509E-05    0.32082E-23    0.00000E+00    0.00000E+00    0.49956E+05    0.47210E+05    0.45523E+05    0.43905E+05    0.49798E+05
   2003      1     26   12.00       600.00    0.00    0.70234E-01    0.14334E+00    0.79329E-01    0.19071E-01    0.51110E-02    0.41533E-04    0.00000E+00    0.35502E-04    0.34089E-04    0.00000E+00   -0.21667E-05    0.11648E-05    0.49079E+05    0.47125E+05    0.00000E+00   -0.29952E+04    0.16103E+04   -0.73682E+04    0.48583E+05    0.16109E+04   -0.30095E+04   -0.30095E+04    0.21093E-05    0.61149E-22    0.43359E-05    0.32146E-23    0.00000E+00    0.00000E+00    0.50978E+05    0.48356E+05    0.46701E+05    0.45041E+05    0.51022E+05
   2003      1     27   12.00       624.00    0.00    0.71369E-01    0.14910E+00    0.79391E-01    0.19058E-01    0.52063E-02    0.42254E-04    0.00000E+00    0.36139E-04    0.34697E-04    0.00000E+00   -0.22605E-05    0.11990E-05    0.49959E+05    0.47965E+05    0.00000E+00   -0.31249E+04    0.16575E+04   -0.86001E+04    0.49417E+05    0.16403E+04   -0.30500E+04   -0.30500E+04    0.21597E-05    0.61772E-22    0.43994E-05    0.32682E-23    0.00000E+00    0.00000E+00    0.51718E+05    0.49206E+05    0.47579E+05    0.45884E+05    0.51946E+05
   2003      1     28   12.00       648.00    0.00    0.71589E-01    0.15110E+00    0.79452E-01    0.18799E-01    0.51092E-02    0.42545E-04    0.00000E+00    0.36393E-04    0.34929E-04    0.00000E+00   -0.23054E-05    0.11784E-05    0.50310E+05    0.48286E+05    0.00000E+00   -0.31870E+04    0.16290E+04   -0.92763E+04    0.49717E+05    0.16534E+04   -0.30167E+04   -0.30167E+04    0.21381E-05    0.62413E-22    0.43367E-05    0.32248E-23    0.00000E+00    0.00000E+00    0.51941E+05    0.49531E+05    0.47932E+05    0.46212E+05    0.52325E+05
   2003      1     29   12.00       672.00    0.00    0.78797E-01    0.15002E+00    0.79514E-01    0.16540E-01    0.45030E-02    0.42787E-04    0.00000E+00    0.36572E-04    0.35103E-04    0.00000E+00   -0.19928E-05    0.12045E-05    0.50557E+05    0.48527E+05    0.00000E+00   -0.27548E+04    0.16651E+04   -0.50838E+04    0.49951E+05    0.16627E+04   -0.28399E+04   -0.28399E+04    0.20047E-05    0.62947E-22    0.40781E-05    0.29578E-23    0.00000E+00    0.00000E+00    0.52074E+05    0.49765E+05    0.48201E+05    0.46473E+05    0.52629E+05
   2003      1     30   12.00       696.00    0.00    0.88409E-01    0.15417E+00    0.79575E-01    0.15824E-01    0.42318E-02    0.43368E-04    0.00000E+00    0.37069E-04    0.35596E-04    0.00000E+00   -0.19765E-05    0.13145E-05    0.51244E+05    0.49209E+05    0.00000E+00   -0.27323E+04    0.18171E+04   -0.37991E+04    0.50641E+05    0.16849E+04   -0.27594E+04   -0.27594E+04    0.19599E-05    0.63253E-22    0.39675E-05    0.28242E-23    0.00000E+00    0.00000E+00    0.52667E+05    0.50443E+05    0.48909E+05    0.47175E+05    0.53385E+05
   2003      1     31   12.00       720.00    0.00    0.95295E-01    0.16474E+00    0.79637E-01    0.15876E-01    0.41626E-02    0.44236E-04    0.00000E+00    0.37836E-04    0.36350E-04    0.00000E+00   -0.20327E-05    0.14188E-05    0.52305E+05    0.50251E+05    0.00000E+00   -0.28100E+04    0.19614E+04   -0.46686E+04    0.51702E+05    0.17184E+04   -0.27509E+04   -0.27509E+04    0.19676E-05    0.63353E-22    0.39571E-05    0.27986E-23    0.00000E+00    0.00000E+00    0.53650E+05    0.51492E+05    0.49973E+05    0.48224E+05    0.54505E+05
   2003      2      1   12.00       744.00    0.00    0.99067E-01    0.16909E+00    0.79698E-01    0.16011E-01    0.42859E-02    0.45367E-04    0.00000E+00    0.38848E-04    0.37339E-04    0.00000E+00   -0.20940E-05    0.15165E-05    0.53703E+05    0.51618E+05    0.00000E+00   -0.28947E+04    0.20964E+04   -0.54445E+04    0.53099E+05    0.17619E+04   -0.28101E+04   -0.28101E+04    0.20226E-05    0.63282E-22    0.40476E-05    0.28691E-23    0.00000E+00    0.00000E+00    0.54985E+05    0.52875E+05    0.51361E+05    0.49585E+05    0.55944E+05
   2003      2      2   12.00       768.00    0.00    0.98760E-01    0.17008E+00    0.79760E-01    0.16305E-01    0.45498E-02    0.46618E-04    0.00000E+00    0.39982E-04    0.38441E-04    0.00000E+00   -0.21608E-05    0.15776E-05    0.55271E+05    0.53140E+05    0.00000E+00   -0.29871E+04    0.21809E+04   -0.71188E+04    0.54654E+05    0.18105E+04   -0.29167E+04   -0.29167E+04    0.21082E-05    0.63159E-22    0.42046E-05    0.30120E-23    0.00000E+00    0.00000E+00    0.56498E+05    0.54422E+05    0.52901E+05    0.51087E+05    0.57528E+05
   2003      2      3   12.00       792.00    0.00    0.96606E-01    0.17745E+00    0.79821E-01    0.16602E-01    0.47981E-02    0.47757E-04    0.00000E+00    0.41026E-04    0.39448E-04    0.00000E+00   -0.23531E-05    0.16027E-05    0.56715E+05    0.54533E+05    0.00000E+00   -0.32529E+04    0.22155E+04   -0.96845E+04    0.56068E+05    0.18559E+04   -0.30197E+04   -0.30197E+04    0.21875E-05    0.63094E-22    0.43545E-05    0.31579E-23    0.00000E+00    0.00000E+00    0.57892E+05    0.55843E+05    0.54309E+05    0.52452E+05    0.58981E+05
   2003      2      4   12.00       816.00    0.00    0.95257E-01    0.17679E+00    0.79883E-01    0.16677E-01    0.48852E-02    0.48560E-04    0.00000E+00    0.41778E-04    0.40168E-04    0.00000E+00   -0.24011E-05    0.15935E-05    0.57754E+05    0.55528E+05    0.00000E+00   -0.33193E+04    0.22028E+04   -0.10655E+05    0.57069E+05    0.18887E+04   -0.30479E+04   -0.30479E+04    0.22069E-05    0.63142E-22    0.43898E-05    0.32062E-23    0.00000E+00    0.00000E+00    0.58884E+05    0.56861E+05    0.55318E+05    0.53424E+05    0.60015E+05
   2003      2      5   12.00       840.00    0.00    0.96874E-01    0.17991E+00    0.79944E-01    0.16777E-01    0.48771E-02    0.49215E-04    0.00000E+00    0.42382E-04    0.40750E-04    0.00000E+00   -0.24813E-05    0.16185E-05    0.58589E+05    0.56333E+05    0.00000E+00   -0.34301E+04    0.22375E+04   -0.10844E+05    0.57876E+05    0.19153E+04   -0.30426E+04   -0.30426E+04    0.22058E-05    0.63182E-22    0.43830E-05    0.32000E-23    0.00000E+00    0.00000E+00    0.59674E+05    0.57683E+05    0.56136E+05    0.54216E+05    0.60868E+05
   2003      2      6   12.00       864.00    0.00    0.99410E-01    0.18821E+00    0.80006E-01    0.16575E-01    0.47787E-02    0.49690E-04    0.00000E+00    0.42806E-04    0.41158E-04    0.00000E+00   -0.24826E-05    0.16459E-05    0.59175E+05    0.56897E+05    0.00000E+00   -0.34320E+04    0.22754E+04   -0.10398E+05    0.58433E+05    0.19345E+04   -0.30217E+04   -0.30217E+04    0.21880E-05    0.63266E-22    0.43510E-05    0.31683E-23    0.00000E+00    0.00000E+00    0.60217E+05    0.58257E+05    0.56710E+05    0.54771E+05    0.61480E+05
   2003      2      7   12.00       888.00    0.00    0.10130E+00    0.18742E+00    0.80068E-01    0.16563E-01    0.47924E-02    0.50060E-04    0.00000E+00    0.43156E-04    0.41493E-04    0.00000E+00   -0.24652E-05    0.16803E-05    0.59659E+05    0.57360E+05    0.00000E+00   -0.34079E+04    0.23229E+04   -0.10738E+05    0.58887E+05    0.19502E+04   -0.30293E+04   -0.30293E+04    0.21944E-05    0.63357E-22    0.43634E-05    0.31755E-23    0.00000E+00    0.00000E+00    0.60660E+05    0.58731E+05    0.57185E+05    0.55228E+05    0.61973E+05
   2003      2      8   12.00       912.00    0.00    0.10246E+00    0.19357E+00    0.80129E-01    0.16569E-01    0.47264E-02    0.50186E-04    0.00000E+00    0.43277E-04    0.41602E-04    0.00000E+00   -0.24269E-05    0.16858E-05    0.59826E+05    0.57511E+05    0.00000E+00   -0.33550E+04    0.23304E+04   -0.11610E+05    0.59020E+05    0.19564E+04   -0.30116E+04   -0.30116E+04    0.21814E-05    0.63528E-22    0.43374E-05    0.31497E-23    0.00000E+00    0.00000E+00    0.60785E+05    0.58888E+05    0.57345E+05    0.55374E+05    0.62149E+05
   2003      2      9   12.00       936.00    0.00    0.10245E+00    0.19310E+00    0.80191E-01    0.16842E-01    0.47682E-02    0.50285E-04    0.00000E+00    0.43342E-04    0.41660E-04    0.00000E+00   -0.24651E-05    0.16819E-05    0.59915E+05    0.57590E+05    0.00000E+00   -0.34078E+04    0.23250E+04   -0.10483E+05    0.59089E+05    0.19601E+04   -0.30105E+04   -0.30105E+04    0.21792E-05    0.63594E-22    0.43291E-05    0.31509E-23    0.00000E+00    0.00000E+00    0.60835E+05    0.58971E+05    0.57432E+05    0.55452E+05    0.62249E+05
   2003      2     10   12.00       960.00    0.00    0.10506E+00    0.18881E+00    0.80253E-01    0.16209E-01    0.46611E-02    0.50519E-04    0.00000E+00    0.43545E-04    0.41858E-04    0.00000E+00   -0.23613E-05    0.17039E-05    0.60197E+05    0.57864E+05    0.00000E+00   -0.32643E+04    0.23555E+04   -0.95670E+04    0.59362E+05    0.19689E+04   -0.29794E+04   -0.29794E+04    0.21546E-05    0.63653E-22    0.42896E-05    0.31060E-23    0.00000E+00    0.00000E+00    0.61081E+05    0.59249E+05    0.57716E+05    0.55728E+05    0.62539E+05
   2003      2     11   12.00       984.00    0.00    0.10701E+00    0.18614E+00    0.80314E-01    0.16127E-01    0.45605E-02    0.50826E-04    0.00000E+00    0.43828E-04    0.42132E-04    0.00000E+00   -0.22501E-05    0.17131E-05    0.60587E+05    0.58244E+05    0.00000E+00   -0.31105E+04    0.23682E+04   -0.85964E+04    0.59744E+05    0.19810E+04   -0.29451E+04   -0.29451E+04    0.21279E-05    0.63688E-22    0.42355E-05    0.30608E-23    0.00000E+00    0.00000E+00    0.61438E+05    0.59634E+05    0.58105E+05    0.56107E+05    0.62933E+05
   2003      2     12   12.00      1008.00    0.00    0.11062E+00    0.19188E+00    0.80376E-01    0.16152E-01    0.45050E-02    0.51335E-04    0.00000E+00    0.44278E-04    0.42576E-04    0.00000E+00   -0.22857E-05    0.17672E-05    0.61210E+05    0.58856E+05    0.00000E+00   -0.31597E+04    0.24430E+04   -0.90109E+04    0.60365E+05    0.20004E+04   -0.29316E+04   -0.29316E+04    0.21218E-05    0.63637E-22    0.42196E-05    0.30394E-23    0.00000E+00    0.00000E+00    0.62030E+05    0.60252E+05    0.58726E+05    0.56721E+05    0.63584E+05
   2003      2     13   12.00      1032.00    0.00    0.11260E+00    0.19822E+00    0.80438E-01    0.16215E-01    0.45265E-02    0.51819E-04    0.00000E+00    0.44735E-04    0.43020E-04    0.00000E+00   -0.23361E-05    0.18079E-05    0.61842E+05    0.59471E+05    0.00000E+00   -0.32294E+04    0.24992E+04   -0.96055E+04    0.60982E+05    0.20201E+04   -0.29443E+04   -0.29443E+04    0.21322E-05    0.63622E-22    0.42380E-05    0.30548E-23    0.00000E+00    0.00000E+00    0.62634E+05    0.60877E+05    0.59349E+05    0.57328E+05    0.64227E+05
   2003      2     14   12.00      1056.00    0.00    0.11456E+00    0.20063E+00    0.80500E-01    0.16210E-01    0.45056E-02    0.52377E-04    0.00000E+00    0.45237E-04    0.43511E-04    0.00000E+00   -0.24004E-05    0.18356E-05    0.62536E+05    0.60150E+05    0.00000E+00   -0.33183E+04    0.25375E+04   -0.97057E+04    0.61673E+05    0.20416E+04   -0.29355E+04   -0.29355E+04    0.21260E-05    0.63550E-22    0.42235E-05    0.30450E-23    0.00000E+00    0.00000E+00    0.63303E+05    0.61565E+05    0.60036E+05    0.58002E+05    0.64938E+05
