   2022      1     12   12.00       264.00    0.00    0.58271E-01    0.58256E+00    0.77435E-01    0.10000E-19    0.10000E-19    0.45254E-06    0.00000E+00    0.21239E-06    0.19708E-06    0.00000E+00   -0.19204E-07    0.00000E+00    0.29361E+03    0.27245E+03    0.00000E+00   -0.26548E+02    0.00000E+00    0.60989E+01    0.18158E+03    0.13233E+03    0.28804E-04    0.28804E-04    0.00000E+00    0.69883E-22    0.00000E+00    0.19734E-26    0.00000E+00    0.00000E+00    0.23296E+03    0.24487E+03    0.25457E+03    0.25916E+03    0.31474E+03
   2022      1     13   12.00       288.00    0.00    0.60396E-01    0.58321E+00    0.77435E-01    0.10000E-19    0.10000E-19    0.45192E-06    0.00000E+00    0.21236E-06    0.19706E-06    0.00000E+00   -0.18760E-07    0.00000E+00    0.29356E+03    0.27242E+03    0.00000E+00   -0.25934E+02    0.00000E+00    0.55584E+01    0.18137E+03    0.13243E+03    0.29940E-04    0.29940E-04    0.00000E+00    0.69898E-22    0.00000E+00    0.19727E-26    0.00000E+00    0.00000E+00    0.23280E+03    0.24439E+03    0.25414E+03    0.25922E+03    0.31501E+03
   2022      1     14   12.00       312.00    0.00    0.62523E-01    0.58398E+00    0.77435E-01    0.10000E-19    0.10000E-19    0.45132E-06    0.00000E+00    0.21246E-06    0.19716E-06    0.00000E+00   -0.18371E-07    0.00000E+00    0.29370E+03    0.27256E+03    0.00000E+00   -0.25396E+02    0.00000E+00    0.50930E+01    0.18122E+03    0.13265E+03    0.31245E-04    0.31245E-04    0.00000E+00    0.69912E-22    0.00000E+00    0.19735E-26    0.00000E+00    0.00000E+00    0.23274E+03    0.24404E+03    0.25381E+03    0.25935E+03    0.31557E+03
   2022      1     15   12.00       336.00    0.00    0.64652E-01    0.58469E+00    0.77434E-01    0.10000E-19    0.10000E-19    0.45073E-06    0.00000E+00    0.21253E-06    0.19724E-06    0.00000E+00   -0.18021E-07    0.00000E+00    0.29380E+03    0.27266E+03    0.00000E+00   -0.24913E+02    0.00000E+00    0.46807E+01    0.18106E+03    0.13283E+03    0.32379E-04    0.32379E-04    0.00000E+00    0.69925E-22    0.00000E+00    0.19738E-26    0.00000E+00    0.00000E+00    0.23266E+03    0.24370E+03    0.25351E+03    0.25946E+03    0.31605E+03
   2022      1     16   12.00       360.00    0.00    0.66794E-01    0.58587E+00    0.77434E-01    0.10000E-19    0.10000E-19    0.45015E-06    0.00000E+00    0.22668E-06    0.20986E-06    0.00000E+00   -0.17711E-07    0.00000E+00    0.31336E+03    0.29011E+03    0.00000E+00   -0.24484E+02    0.00000E+00    0.43246E+01    0.18019E+03    0.15316E+03    0.34033E-04    0.34033E-04    0.00000E+00    0.69941E-22    0.00000E+00    0.21000E-26    0.00000E+00    0.00000E+00    0.23142E+03    0.24224E+03    0.25214E+03    0.25854E+03    0.36449E+03
   2022      1     17   12.00       384.00    0.00    0.69164E-01    0.58913E+00    0.77434E-01    0.10000E-19    0.10000E-19    0.44959E-06    0.00000E+00    0.26626E-06    0.24528E-06    0.00000E+00   -0.17435E-07    0.00000E+00    0.36808E+03    0.33908E+03    0.00000E+00   -0.24102E+02    0.00000E+00    0.40311E+01    0.18061E+03    0.20732E+03    0.34842E-04    0.34842E-04    0.00000E+00    0.69948E-22    0.00000E+00    0.24540E-26    0.00000E+00    0.00000E+00    0.23229E+03    0.24286E+03    0.25275E+03    0.25946E+03    0.49343E+03
   2022      1     18   12.00       408.00    0.00    0.71625E-01    0.58998E+00    0.77434E-01    0.10000E-19    0.10000E-19    0.44904E-06    0.00000E+00    0.26698E-06    0.24597E-06    0.00000E+00   -0.17146E-07    0.00000E+00    0.36907E+03    0.34003E+03    0.00000E+00   -0.23703E+02    0.00000E+00    0.37069E+01    0.18084E+03    0.20800E+03    0.36390E-04    0.36390E-04    0.00000E+00    0.69958E-22    0.00000E+00    0.24610E-26    0.00000E+00    0.00000E+00    0.23284E+03    0.24318E+03    0.25307E+03    0.26009E+03    0.49515E+03
   2022      1     19   12.00       432.00    0.00    0.74090E-01    0.59050E+00    0.77434E-01    0.10000E-19    0.10000E-19    0.44850E-06    0.00000E+00    0.26672E-06    0.24576E-06    0.00000E+00   -0.16872E-07    0.00000E+00    0.36872E+03    0.33974E+03    0.00000E+00   -0.23324E+02    0.00000E+00    0.34034E+01    0.18060E+03    0.20781E+03    0.37361E-04    0.37361E-04    0.00000E+00    0.69967E-22    0.00000E+00    0.24585E-26    0.00000E+00    0.00000E+00    0.23260E+03    0.24277E+03    0.25270E+03    0.26005E+03    0.49479E+03
   2022      1     20   12.00       456.00    0.00    0.76557E-01    0.59106E+00    0.77434E-01    0.10000E-19    0.10000E-19    0.44798E-06    0.00000E+00    0.26682E-06    0.24588E-06    0.00000E+00   -0.16615E-07    0.00000E+00    0.36885E+03    0.33990E+03    0.00000E+00   -0.22968E+02    0.00000E+00    0.31219E+01    0.18056E+03    0.20791E+03    0.38649E-04    0.38649E-04    0.00000E+00    0.69975E-22    0.00000E+00    0.24594E-26    0.00000E+00    0.00000E+00    0.23269E+03    0.24267E+03    0.25263E+03    0.26027E+03    0.49512E+03
   2022      1     21   12.00       480.00    0.00    0.79031E-01    0.59131E+00    0.77433E-01    0.10000E-19    0.10000E-19    0.44747E-06    0.00000E+00    0.27291E-06    0.25149E-06    0.00000E+00   -0.16369E-07    0.00000E+00    0.37727E+03    0.34767E+03    0.00000E+00   -0.22628E+02    0.00000E+00    0.28586E+01    0.18765E+03    0.20917E+03    0.40770E-04    0.40770E-04    0.00000E+00    0.69983E-22    0.00000E+00    0.25147E-26    0.00000E+00    0.00000E+00    0.23409E+03    0.24388E+03    0.25986E+03    0.28966E+03    0.49820E+03
   2022      1     22   12.00       504.00    0.00    0.81609E-01    0.59124E+00    0.77433E-01    0.10000E-19    0.10000E-19    0.44696E-06    0.00000E+00    0.31198E-06    0.28847E-06    0.00000E+00   -0.16140E-07    0.00000E+00    0.43129E+03    0.39878E+03    0.00000E+00   -0.22312E+02    0.00000E+00    0.26244E+01    0.24301E+03    0.20775E+03    0.42109E-04    0.42109E-04    0.00000E+00    0.69991E-22    0.00000E+00    0.28853E-26    0.00000E+00    0.00000E+00    0.26016E+03    0.32809E+03    0.39495E+03    0.40490E+03    0.49490E+03
   2022      1     23   12.00       528.00    0.00    0.84276E-01    0.59176E+00    0.77433E-01    0.10000E-19    0.10000E-19    0.44647E-06    0.00000E+00    0.33018E-06    0.30674E-06    0.00000E+00   -0.15952E-07    0.00000E+00    0.45644E+03    0.42404E+03    0.00000E+00   -0.22052E+02    0.00000E+00    0.24306E+01    0.26966E+03    0.20619E+03    0.43514E-04    0.43514E-04    0.00000E+00    0.69999E-22    0.00000E+00    0.30666E-26    0.00000E+00    0.00000E+00    0.36522E+03    0.37874E+03    0.39215E+03    0.40170E+03    0.49128E+03
   2022      1     24   12.00       552.00    0.00    0.86955E-01    0.59267E+00    0.77433E-01    0.10000E-19    0.10000E-19    0.44598E-06    0.00000E+00    0.33250E-06    0.30895E-06    0.00000E+00   -0.15772E-07    0.00000E+00    0.45965E+03    0.42709E+03    0.00000E+00   -0.21804E+02    0.00000E+00    0.22518E+01    0.27160E+03    0.20738E+03    0.44610E-04    0.44610E-04    0.00000E+00    0.70005E-22    0.00000E+00    0.30888E-26    0.00000E+00    0.00000E+00    0.36853E+03    0.38176E+03    0.39510E+03    0.40479E+03    0.49422E+03
   2022      1     25   12.00       576.00    0.00    0.89640E-01    0.59306E+00    0.77433E-01    0.10000E-19    0.10000E-19    0.44550E-06    0.00000E+00    0.33267E-06    0.30915E-06    0.00000E+00   -0.15596E-07    0.00000E+00    0.45988E+03    0.42737E+03    0.00000E+00   -0.21560E+02    0.00000E+00    0.20753E+01    0.27172E+03    0.20742E+03    0.46798E-04    0.46798E-04    0.00000E+00    0.70011E-22    0.00000E+00    0.30899E-26    0.00000E+00    0.00000E+00    0.36885E+03    0.38193E+03    0.39531E+03    0.40528E+03    0.49442E+03
   2022      1     26   12.00       600.00    0.00    0.92323E-01    0.59336E+00    0.77433E-01    0.10000E-19    0.10000E-19    0.44503E-06    0.00000E+00    0.33255E-06    0.30908E-06    0.00000E+00   -0.15437E-07    0.00000E+00    0.45972E+03    0.42727E+03    0.00000E+00   -0.21340E+02    0.00000E+00    0.19221E+01    0.27163E+03    0.20729E+03    0.47602E-04    0.47602E-04    0.00000E+00    0.70017E-22    0.00000E+00    0.30890E-26    0.00000E+00    0.00000E+00    0.36882E+03    0.38176E+03    0.39520E+03    0.40544E+03    0.49420E+03
   2022      1     27   12.00       624.00    0.00    0.95007E-01    0.59374E+00    0.77432E-01    0.10000E-19    0.10000E-19    0.44456E-06    0.00000E+00    0.33249E-06    0.30906E-06    0.00000E+00   -0.15281E-07    0.00000E+00    0.45963E+03    0.42724E+03    0.00000E+00   -0.21125E+02    0.00000E+00    0.17762E+01    0.27154E+03    0.20722E+03    0.49885E-04    0.49885E-04    0.00000E+00    0.70023E-22    0.00000E+00    0.30881E-26    0.00000E+00    0.00000E+00    0.36880E+03    0.38161E+03    0.39510E+03    0.40560E+03    0.49413E+03
   2022      1     28   12.00       648.00    0.00    0.97688E-01    0.59400E+00    0.77432E-01    0.10000E-19    0.10000E-19    0.44410E-06    0.00000E+00    0.33252E-06    0.30912E-06    0.00000E+00   -0.15140E-07    0.00000E+00    0.45967E+03    0.42733E+03    0.00000E+00   -0.20929E+02    0.00000E+00    0.16452E+01    0.27158E+03    0.20716E+03    0.50892E-04    0.50892E-04    0.00000E+00    0.70028E-22    0.00000E+00    0.30882E-26    0.00000E+00    0.00000E+00    0.36899E+03    0.38167E+03    0.39520E+03    0.40593E+03    0.49407E+03
   2022      1     29   12.00       672.00    0.00    0.10037E+00    0.59409E+00    0.77432E-01    0.10000E-19    0.10000E-19    0.44365E-06    0.00000E+00    0.33509E-06    0.31158E-06    0.00000E+00   -0.14999E-07    0.00000E+00    0.46324E+03    0.43072E+03    0.00000E+00   -0.20734E+02    0.00000E+00    0.15219E+01    0.27379E+03    0.20844E+03    0.52588E-04    0.52588E-04    0.00000E+00    0.70034E-22    0.00000E+00    0.31125E-26    0.00000E+00    0.00000E+00    0.37272E+03    0.38518E+03    0.39859E+03    0.40935E+03    0.49722E+03
   2022      1     30   12.00       696.00    0.00    0.10306E+00    0.59386E+00    0.77432E-01    0.10000E-19    0.10000E-19    0.44320E-06    0.00000E+00    0.33374E-06    0.31034E-06    0.00000E+00   -0.14857E-07    0.00000E+00    0.46136E+03    0.42902E+03    0.00000E+00   -0.20538E+02    0.00000E+00    0.13995E+01    0.27259E+03    0.20769E+03    0.54088E-04    0.54088E-04    0.00000E+00    0.70038E-22    0.00000E+00    0.31001E-26    0.00000E+00    0.00000E+00    0.37090E+03    0.38330E+03    0.39684E+03    0.40792E+03    0.49552E+03
   2022      1     31   12.00       720.00    0.00    0.10576E+00    0.59327E+00    0.77432E-01    0.10000E-19    0.10000E-19    0.44276E-06    0.00000E+00    0.34115E-06    0.31733E-06    0.00000E+00   -0.14709E-07    0.00000E+00    0.47161E+03    0.43868E+03    0.00000E+00   -0.20333E+02    0.00000E+00    0.12774E+01    0.27895E+03    0.21148E+03    0.54996E-04    0.54996E-04    0.00000E+00    0.70043E-22    0.00000E+00    0.31692E-26    0.00000E+00    0.00000E+00    0.38143E+03    0.39342E+03    0.40654E+03    0.41728E+03    0.50469E+03
   2022      2      1   12.00       744.00    0.00    0.10847E+00    0.59141E+00    0.77432E-01    0.10000E-19    0.10000E-19    0.44232E-06    0.00000E+00    0.34170E-06    0.31789E-06    0.00000E+00   -0.14549E-07    0.00000E+00    0.47237E+03    0.43946E+03    0.00000E+00   -0.20113E+02    0.00000E+00    0.11474E+01    0.27939E+03    0.21172E+03    0.56714E-04    0.56714E-04    0.00000E+00    0.70048E-22    0.00000E+00    0.31742E-26    0.00000E+00    0.00000E+00    0.38232E+03    0.39419E+03    0.40730E+03    0.41819E+03    0.50536E+03
   2022      2      2   12.00       768.00    0.00    0.11115E+00    0.59003E+00    0.77431E-01    0.10000E-19    0.10000E-19    0.44189E-06    0.00000E+00    0.33235E-06    0.30918E-06    0.00000E+00   -0.14425E-07    0.00000E+00    0.45944E+03    0.42740E+03    0.00000E+00   -0.19940E+02    0.00000E+00    0.10482E+01    0.27137E+03    0.20674E+03    0.58320E-04    0.58320E-04    0.00000E+00    0.70052E-22    0.00000E+00    0.30871E-26    0.00000E+00    0.00000E+00    0.36939E+03    0.38153E+03    0.39525E+03    0.40698E+03    0.49356E+03
   2022      2      3   12.00       792.00    0.00    0.11381E+00    0.59014E+00    0.77431E-01    0.10000E-19    0.10000E-19    0.44146E-06    0.00000E+00    0.33176E-06    0.30866E-06    0.00000E+00   -0.14339E-07    0.00000E+00    0.45862E+03    0.42669E+03    0.00000E+00   -0.19822E+02    0.00000E+00    0.98888E+00    0.27094E+03    0.20629E+03    0.59015E-04    0.59015E-04    0.00000E+00    0.70057E-22    0.00000E+00    0.30815E-26    0.00000E+00    0.00000E+00    0.36882E+03    0.38087E+03    0.39464E+03    0.40657E+03    0.49259E+03
   2022      2      4   12.00       816.00    0.00    0.11646E+00    0.59039E+00    0.77431E-01    0.10000E-19    0.10000E-19    0.44103E-06    0.00000E+00    0.33164E-06    0.30859E-06    0.00000E+00   -0.14255E-07    0.00000E+00    0.45846E+03    0.42660E+03    0.00000E+00   -0.19706E+02    0.00000E+00    0.93304E+00    0.27086E+03    0.20616E+03    0.61691E-04    0.61691E-04    0.00000E+00    0.70061E-22    0.00000E+00    0.30805E-26    0.00000E+00    0.00000E+00    0.36882E+03    0.38077E+03    0.39456E+03    0.40664E+03    0.49235E+03
   2022      2      5   12.00       840.00    0.00    0.11911E+00    0.59065E+00    0.77431E-01    0.10000E-19    0.10000E-19    0.44061E-06    0.00000E+00    0.33153E-06    0.30853E-06    0.00000E+00   -0.14170E-07    0.00000E+00    0.45831E+03    0.42651E+03    0.00000E+00   -0.19589E+02    0.00000E+00    0.87625E+00    0.27078E+03    0.20603E+03    0.62769E-04    0.62769E-04    0.00000E+00    0.70065E-22    0.00000E+00    0.30795E-26    0.00000E+00    0.00000E+00    0.36882E+03    0.38068E+03    0.39450E+03    0.40673E+03    0.49213E+03
   2022      2      6   12.00       864.00    0.00    0.12176E+00    0.59096E+00    0.77431E-01    0.10000E-19    0.10000E-19    0.44019E-06    0.00000E+00    0.33149E-06    0.30852E-06    0.00000E+00   -0.14073E-07    0.00000E+00    0.45825E+03    0.42650E+03    0.00000E+00   -0.19455E+02    0.00000E+00    0.81210E+00    0.27071E+03    0.20596E+03    0.63345E-04    0.63345E-04    0.00000E+00    0.70069E-22    0.00000E+00    0.30789E-26    0.00000E+00    0.00000E+00    0.36884E+03    0.38063E+03    0.39447E+03    0.40686E+03    0.49206E+03
   2022      2      7   12.00       888.00    0.00    0.12443E+00    0.59134E+00    0.77430E-01    0.10000E-19    0.10000E-19    0.43980E-06    0.00000E+00    0.33153E-06    0.30860E-06    0.00000E+00   -0.13954E-07    0.00000E+00    0.45830E+03    0.42661E+03    0.00000E+00   -0.19290E+02    0.00000E+00    0.72628E+00    0.27067E+03    0.20597E+03    0.64611E-04    0.64611E-04    0.00000E+00    0.70071E-22    0.00000E+00    0.30793E-26    0.00000E+00    0.00000E+00    0.36890E+03    0.38063E+03    0.39451E+03    0.40708E+03    0.49219E+03
   2022      2      8   12.00       912.00    0.00    0.12711E+00    0.59168E+00    0.77430E-01    0.10000E-19    0.10000E-19    0.43943E-06    0.00000E+00    0.33159E-06    0.30870E-06    0.00000E+00   -0.13819E-07    0.00000E+00    0.45839E+03    0.42675E+03    0.00000E+00   -0.19103E+02    0.00000E+00    0.61824E+00    0.27067E+03    0.20599E+03    0.66510E-04    0.66510E-04    0.00000E+00    0.70073E-22    0.00000E+00    0.30799E-26    0.00000E+00    0.00000E+00    0.36898E+03    0.38069E+03    0.39462E+03    0.40738E+03    0.49233E+03
   2022      2      9   12.00       936.00    0.00    0.12979E+00    0.59240E+00    0.77430E-01    0.10000E-19    0.10000E-19    0.43909E-06    0.00000E+00    0.32432E-06    0.30193E-06    0.00000E+00   -0.13704E-07    0.00000E+00    0.44834E+03    0.41739E+03    0.00000E+00   -0.18945E+02    0.00000E+00    0.51633E+00    0.26443E+03    0.20212E+03    0.68270E-04    0.68270E-04    0.00000E+00    0.70073E-22    0.00000E+00    0.30120E-26    0.00000E+00    0.00000E+00    0.35885E+03    0.37083E+03    0.38526E+03    0.39874E+03    0.48319E+03
   2022      2     10   12.00       960.00    0.00    0.13248E+00    0.59372E+00    0.77430E-01    0.10000E-19    0.10000E-19    0.43875E-06    0.00000E+00    0.33118E-06    0.30840E-06    0.00000E+00   -0.13613E-07    0.00000E+00    0.45782E+03    0.42634E+03    0.00000E+00   -0.18819E+02    0.00000E+00    0.43799E+00    0.27040E+03    0.20558E+03    0.69518E-04    0.69518E-04    0.00000E+00    0.70075E-22    0.00000E+00    0.30764E-26    0.00000E+00    0.00000E+00    0.36863E+03    0.38032E+03    0.39438E+03    0.40750E+03    0.49156E+03
   2022      2     11   12.00       984.00    0.00    0.13516E+00    0.59407E+00    0.77430E-01    0.10000E-19    0.10000E-19    0.43840E-06    0.00000E+00    0.32947E-06    0.30685E-06    0.00000E+00   -0.13524E-07    0.00000E+00    0.45546E+03    0.42419E+03    0.00000E+00   -0.18696E+02    0.00000E+00    0.36106E+00    0.26897E+03    0.20462E+03    0.70749E-04    0.70749E-04    0.00000E+00    0.70077E-22    0.00000E+00    0.30601E-26    0.00000E+00    0.00000E+00    0.36634E+03    0.37808E+03    0.39228E+03    0.40564E+03    0.48936E+03
   2022      2     12   12.00      1008.00    0.00    0.13782E+00    0.59491E+00    0.77430E-01    0.10000E-19    0.10000E-19    0.43805E-06    0.00000E+00    0.32556E-06    0.30322E-06    0.00000E+00   -0.13469E-07    0.00000E+00    0.45005E+03    0.41916E+03    0.00000E+00   -0.18619E+02    0.00000E+00    0.31692E+00    0.26568E+03    0.20245E+03    0.72983E-04    0.72983E-04    0.00000E+00    0.70079E-22    0.00000E+00    0.30237E-26    0.00000E+00    0.00000E+00    0.36105E+03    0.37290E+03    0.38736E+03    0.40109E+03    0.48427E+03
   2022      2     13   12.00      1032.00    0.00    0.14046E+00    0.59622E+00    0.77429E-01    0.10000E-19    0.10000E-19    0.43769E-06    0.00000E+00    0.32786E-06    0.30542E-06    0.00000E+00   -0.13420E-07    0.00000E+00    0.45324E+03    0.42221E+03    0.00000E+00   -0.18552E+02    0.00000E+00    0.29165E+00    0.26773E+03    0.20355E+03    0.73516E-04    0.73516E-04    0.00000E+00    0.70082E-22    0.00000E+00    0.30454E-26    0.00000E+00    0.00000E+00    0.36448E+03    0.37617E+03    0.39051E+03    0.40415E+03    0.48699E+03
   2022      2     14   12.00      1056.00    0.00    0.14311E+00    0.59699E+00    0.77429E-01    0.10000E-19    0.10000E-19    0.43733E-06    0.00000E+00    0.33092E-06    0.30832E-06    0.00000E+00   -0.13351E-07    0.00000E+00    0.45746E+03    0.42622E+03    0.00000E+00   -0.18456E+02    0.00000E+00    0.25258E+00    0.27036E+03    0.20509E+03    0.75004E-04    0.75004E-04    0.00000E+00    0.70085E-22    0.00000E+00    0.30740E-26    0.00000E+00    0.00000E+00    0.36887E+03    0.38039E+03    0.39457E+03    0.40809E+03    0.49076E+03
