   2003      1     12   12.00       264.00    0.00    0.34852E-01    0.25812E+00    0.81294E-01    0.10000E-19    0.10000E-19    0.96253E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.69771E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.96452E+01    0.00000E+00    0.15165E+00    0.94936E+01    0.00000E+00    0.67963E-06    0.67963E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     13   12.00       288.00    0.00    0.34892E-01    0.27842E+00    0.81294E-01    0.10000E-19    0.10000E-19    0.95956E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.72759E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10058E+02    0.00000E+00    0.16417E+00    0.98941E+01    0.00000E+00    0.67508E-06    0.67508E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     14   12.00       312.00    0.00    0.34933E-01    0.29868E+00    0.81294E-01    0.10000E-19    0.10000E-19    0.95675E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.75623E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10454E+02    0.00000E+00    0.17615E+00    0.10278E+02    0.00000E+00    0.65124E-06    0.65124E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     15   12.00       336.00    0.00    0.34977E-01    0.31897E+00    0.81294E-01    0.10000E-19    0.10000E-19    0.95409E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.78357E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10832E+02    0.00000E+00    0.18760E+00    0.10644E+02    0.00000E+00    0.65510E-06    0.65510E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     16   12.00       360.00    0.00    0.35021E-01    0.33921E+00    0.81294E-01    0.10000E-19    0.10000E-19    0.95157E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.80989E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11196E+02    0.00000E+00    0.19856E+00    0.10997E+02    0.00000E+00    0.66091E-06    0.66091E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     17   12.00       384.00    0.00    0.35068E-01    0.35945E+00    0.81293E-01    0.10000E-19    0.10000E-19    0.94917E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.83496E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11542E+02    0.00000E+00    0.20906E+00    0.11333E+02    0.00000E+00    0.67917E-06    0.67917E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     18   12.00       408.00    0.00    0.35116E-01    0.37980E+00    0.81293E-01    0.10000E-19    0.10000E-19    0.94688E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.85895E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11874E+02    0.00000E+00    0.21910E+00    0.11655E+02    0.00000E+00    0.66147E-06    0.66147E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     19   12.00       432.00    0.00    0.35165E-01    0.40020E+00    0.81293E-01    0.10000E-19    0.10000E-19    0.94471E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.88200E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.12193E+02    0.00000E+00    0.22870E+00    0.11964E+02    0.00000E+00    0.68972E-06    0.68972E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     20   12.00       456.00    0.00    0.35216E-01    0.42063E+00    0.81293E-01    0.10000E-19    0.10000E-19    0.94263E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.90399E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.12497E+02    0.00000E+00    0.23789E+00    0.12259E+02    0.00000E+00    0.68135E-06    0.68135E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     21   12.00       480.00    0.00    0.35268E-01    0.44156E+00    0.81293E-01    0.10000E-19    0.10000E-19    0.94065E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.92447E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.12780E+02    0.00000E+00    0.24662E+00    0.12533E+02    0.00000E+00    0.69509E-06    0.69509E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     22   12.00       504.00    0.00    0.35321E-01    0.46421E+00    0.81293E-01    0.10000E-19    0.10000E-19    0.93878E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.94288E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.13034E+02    0.00000E+00    0.25464E+00    0.12780E+02    0.00000E+00    0.70012E-06    0.70012E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     23   12.00       528.00    0.00    0.35376E-01    0.48434E+00    0.81292E-01    0.10000E-19    0.10000E-19    0.93695E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.96568E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.13350E+02    0.00000E+00    0.26254E+00    0.13087E+02    0.00000E+00    0.69582E-06    0.69582E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     24   12.00       552.00    0.00    0.35431E-01    0.50311E+00    0.81292E-01    0.10000E-19    0.10000E-19    0.93516E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.98487E-08    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.13615E+02    0.00000E+00    0.27045E+00    0.13344E+02    0.00000E+00    0.69540E-06    0.69540E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     25   12.00       576.00    0.00    0.35488E-01    0.52189E+00    0.81292E-01    0.10000E-19    0.10000E-19    0.93344E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10033E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.13870E+02    0.00000E+00    0.27820E+00    0.13592E+02    0.00000E+00    0.70092E-06    0.70092E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     26   12.00       600.00    0.00    0.35546E-01    0.54120E+00    0.81292E-01    0.10000E-19    0.10000E-19    0.93179E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10200E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.14101E+02    0.00000E+00    0.28568E+00    0.13815E+02    0.00000E+00    0.69505E-06    0.69505E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     27   12.00       624.00    0.00    0.35606E-01    0.56163E+00    0.81292E-01    0.10000E-19    0.10000E-19    0.93021E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10357E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.14318E+02    0.00000E+00    0.29272E+00    0.14025E+02    0.00000E+00    0.70832E-06    0.70832E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     28   12.00       648.00    0.00    0.35666E-01    0.58258E+00    0.81292E-01    0.10000E-19    0.10000E-19    0.92870E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10515E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.14536E+02    0.00000E+00    0.29933E+00    0.14237E+02    0.00000E+00    0.72922E-06    0.72922E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     29   12.00       672.00    0.00    0.35727E-01    0.60311E+00    0.81291E-01    0.10000E-19    0.10000E-19    0.92724E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10674E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.14755E+02    0.00000E+00    0.30570E+00    0.14450E+02    0.00000E+00    0.75487E-06    0.75487E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     30   12.00       696.00    0.00    0.35789E-01    0.62301E+00    0.81291E-01    0.10000E-19    0.10000E-19    0.92581E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10826E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.14967E+02    0.00000E+00    0.31195E+00    0.14655E+02    0.00000E+00    0.75536E-06    0.75536E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      1     31   12.00       720.00    0.00    0.35852E-01    0.64281E+00    0.81291E-01    0.10000E-19    0.10000E-19    0.92443E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.10968E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.15162E+02    0.00000E+00    0.31803E+00    0.14844E+02    0.00000E+00    0.76148E-06    0.76148E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      2      1   12.00       744.00    0.00    0.35916E-01    0.66274E+00    0.81291E-01    0.10000E-19    0.10000E-19    0.92310E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11107E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.15354E+02    0.00000E+00    0.32387E+00    0.15030E+02    0.00000E+00    0.74063E-06    0.74063E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      2      2   12.00       768.00    0.00    0.35981E-01    0.68244E+00    0.81291E-01    0.10000E-19    0.10000E-19    0.92180E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.11242E-07    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00   -0.15541E+02    0.00000E+00    0.32958E+00    0.15212E+02    0.00000E+00    0.75688E-06    0.75688E-06    0.26972E-06    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2003      2      3   12.00       792.00    0.00    0.36047E-01    0.70196E+00    0.81291E-01    0.10000E-19    0.10000E-19    0.92054E-07    0.00000E+00    0.17766E-12    0.14335E-12    0.00000E+00   -0.11372E-07    0.00000E+00    0.24559E-03    0.19817E-03    0.00000E+00   -0.15721E+02    0.00000E+00    0.33516E+00    0.15386E+02    0.24510E-03    0.76188E-06    0.76188E-06    0.26972E-06    0.10072E-18    0.00000E+00    0.28568E-31    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.44040E-02
   2003      2      4   12.00       816.00    0.00    0.36134E-01    0.11152E+01    0.81290E-01    0.10000E-19    0.10000E-19    0.91932E-07    0.00000E+00    0.24974E-07    0.20214E-07    0.00000E+00   -0.11814E-07    0.00000E+00    0.34523E+02    0.27944E+02    0.00000E+00   -0.16332E+02    0.00000E+00    0.87450E+00    0.15457E+02    0.34501E+02    0.77008E-06    0.77008E-06    0.26972E-06    0.96831E-23    0.00000E+00    0.20237E-27    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00    0.62100E+03
   2003      2      5   12.00       840.00    0.00    0.48028E-01    0.13754E+03    0.81290E-01    0.10000E-19    0.10000E-19    0.91813E-07    0.00000E+00    0.83755E-05    0.11459E-04    0.00000E+00   -0.13949E-06    0.00000E+00    0.11578E+05    0.15841E+05    0.00000E+00   -0.19284E+03    0.00000E+00    0.18701E+03    0.62018E+01    0.15155E+05    0.92947E-06    0.92947E-06    0.26972E-06    0.98138E-23    0.00000E+00    0.70273E-25    0.00000E+00    0.00000E+00    0.83465E+01    0.00000E+00    0.00000E+00    0.00000E+00    0.35203E+06
   2003      2      6   12.00       864.00    0.00    0.26957E+00    0.69316E+03    0.81290E-01    0.10000E-19    0.10000E-19    0.91698E-07    0.00000E+00    0.42601E-04    0.91026E-04    0.00000E+00   -0.52871E-06    0.00000E+00    0.58892E+05    0.12583E+06    0.00000E+00   -0.73089E+03    0.00000E+00    0.94460E+03   -0.43520E+02    0.99870E+05    0.35229E-05    0.35229E-05    0.26972E-06    0.72889E-22    0.00000E+00    0.37100E-24    0.00000E+00    0.00000E+00    0.40304E+02    0.00000E+00    0.39699E+00    0.26788E+03    0.27931E+07
   2003      2      7   12.00       888.00    0.00    0.61537E+00    0.73369E+03    0.81290E-01    0.10000E-19    0.10000E-19    0.91586E-07    0.00000E+00    0.45603E-04    0.10225E-03    0.00000E+00   -0.72920E-07    0.00000E+00    0.63041E+05    0.14135E+06    0.00000E+00   -0.10080E+03    0.00000E+00    0.99983E+03   -0.31426E+02    0.10795E+06    0.72327E-05    0.72327E-05    0.26972E-06    0.14116E-21    0.00000E+00    0.39789E-24    0.00000E+00    0.00000E+00    0.18796E+03    0.19279E+03    0.38837E+03    0.11662E+04    0.31240E+07
   2003      2      8   12.00       912.00    0.00    0.90691E+00    0.73640E+03    0.81290E-01    0.10000E-19    0.10000E-19    0.91476E-07    0.00000E+00    0.46130E-04    0.10475E-03    0.00000E+00    0.27885E-06    0.00000E+00    0.63770E+05    0.14480E+06    0.00000E+00    0.38548E+03    0.00000E+00    0.10035E+04   -0.22271E+02    0.10835E+06    0.10255E-04    0.10255E-04    0.26972E-06    0.14151E-21    0.00000E+00    0.40261E-24    0.00000E+00    0.00000E+00    0.69174E+03    0.78649E+03    0.95867E+03    0.16238E+04    0.31899E+07
   2003      2      9   12.00       936.00    0.00    0.11468E+01    0.73794E+03    0.81289E-01    0.10000E-19    0.10000E-19    0.91370E-07    0.00000E+00    0.46434E-04    0.10651E-03    0.00000E+00    0.48433E-06    0.00000E+00    0.64191E+05    0.14724E+06    0.00000E+00    0.66954E+03    0.00000E+00    0.10056E+04   -0.17515E+02    0.10859E+06    0.12197E-04    0.12197E-04    0.26972E-06    0.14152E-21    0.00000E+00    0.40534E-24    0.00000E+00    0.00000E+00    0.11330E+04    0.12797E+04    0.13538E+04    0.18563E+04    0.32375E+07
   2003      2     10   12.00       960.00    0.00    0.13421E+01    0.73802E+03    0.81289E-01    0.10000E-19    0.10000E-19    0.91266E-07    0.00000E+00    0.46578E-04    0.10767E-03    0.00000E+00    0.61449E-06    0.00000E+00    0.64390E+05    0.14885E+06    0.00000E+00    0.84947E+03    0.00000E+00    0.10057E+04   -0.51601E+01    0.10860E+06    0.14095E-04    0.14095E-04    0.26972E-06    0.14152E-21    0.00000E+00    0.40674E-24    0.00000E+00    0.00000E+00    0.14879E+04    0.16743E+04    0.16515E+04    0.19915E+04    0.32687E+07
   2003      2     11   12.00       984.00    0.00    0.15005E+01    0.73818E+03    0.81289E-01    0.10000E-19    0.10000E-19    0.91165E-07    0.00000E+00    0.46702E-04    0.10862E-03    0.00000E+00    0.70056E-06    0.00000E+00    0.64560E+05    0.15016E+06    0.00000E+00    0.96846E+03    0.00000E+00    0.10059E+04    0.32082E+02    0.10864E+06    0.15333E-04    0.15333E-04    0.26972E-06    0.14152E-21    0.00000E+00    0.40791E-24    0.00000E+00    0.00000E+00    0.18041E+04    0.20073E+04    0.18529E+04    0.21253E+04    0.32942E+07
   2003      2     12   12.00      1008.00    0.00    0.16280E+01    0.73645E+03    0.81289E-01    0.10000E-19    0.10000E-19    0.91067E-07    0.00000E+00    0.46683E-04    0.10915E-03    0.00000E+00    0.76358E-06    0.00000E+00    0.64535E+05    0.15088E+06    0.00000E+00    0.10556E+04    0.00000E+00    0.10036E+04    0.68454E+02    0.10842E+06    0.16519E-04    0.16519E-04    0.26972E-06    0.14152E-21    0.00000E+00    0.40780E-24    0.00000E+00    0.00000E+00    0.20617E+04    0.23093E+04    0.20301E+04    0.22166E+04    0.33074E+07
   2003      2     13   12.00      1032.00    0.00    0.17291E+01    0.73477E+03    0.81289E-01    0.10000E-19    0.10000E-19    0.90971E-07    0.00000E+00    0.46602E-04    0.10928E-03    0.00000E+00    0.80251E-06    0.00000E+00    0.64423E+05    0.15107E+06    0.00000E+00    0.11094E+04    0.00000E+00    0.10013E+04    0.48771E+02    0.10809E+06    0.17249E-04    0.17249E-04    0.26972E-06    0.14151E-21    0.00000E+00    0.40714E-24    0.00000E+00    0.00000E+00    0.22269E+04    0.24956E+04    0.20952E+04    0.22272E+04    0.33108E+07
   2003      2     14   12.00      1056.00    0.00    0.18115E+01    0.73655E+03    0.81289E-01    0.10000E-19    0.10000E-19    0.90876E-07    0.00000E+00    0.46742E-04    0.10991E-03    0.00000E+00    0.82645E-06    0.00000E+00    0.64616E+05    0.15194E+06    0.00000E+00    0.11425E+04    0.00000E+00    0.10037E+04    0.55430E+02    0.10834E+06    0.18038E-04    0.18038E-04    0.26972E-06    0.14152E-21    0.00000E+00    0.40831E-24    0.00000E+00    0.00000E+00    0.23793E+04    0.26646E+04    0.21572E+04    0.22555E+04    0.33290E+07
