   2022      1     20   12.00       456.00    0.00    0.21965E-01    0.19411E+00    0.81862E-01    0.10000E-19    0.10000E-19    0.17372E-06    0.00000E+00    0.19919E-07    0.17755E-07    0.00000E+00   -0.19227E-07    0.00000E+00    0.27536E+02    0.24545E+02    0.00000E+00   -0.26579E+02    0.00000E+00    0.30482E+01    0.39540E+02    0.11044E+02    0.16913E-09    0.16913E-09    0.00000E+00    0.35601E-22    0.00000E+00    0.17693E-27    0.00000E+00    0.00000E+00    0.00000E+00    0.90498E+02    0.29778E+02    0.00000E+00    0.85456E+02
   2022      1     21   12.00       480.00    0.00    0.22335E-01    0.22406E+00    0.81862E-01    0.10000E-19    0.10000E-19    0.17353E-06    0.00000E+00    0.39122E-07    0.35122E-07    0.00000E+00   -0.19442E-07    0.00000E+00    0.54083E+02    0.48553E+02    0.00000E+00   -0.26877E+02    0.00000E+00    0.30006E+01    0.66081E+02    0.11389E+02    0.18834E-09    0.18834E-09    0.00000E+00    0.67835E-22    0.00000E+00    0.34998E-27    0.00000E+00    0.00000E+00    0.40422E+02    0.90155E+02    0.85658E+02    0.18854E+02    0.88134E+02
   2022      1     22   12.00       504.00    0.00    0.22795E-01    0.25456E+00    0.81862E-01    0.10000E-19    0.10000E-19    0.17334E-06    0.00000E+00    0.66159E-07    0.58560E-07    0.00000E+00   -0.19610E-07    0.00000E+00    0.91458E+02    0.80953E+02    0.00000E+00   -0.27110E+02    0.00000E+00    0.30983E+01    0.10352E+03    0.11454E+02    0.18849E-09    0.18849E-09    0.00000E+00    0.11956E-21    0.00000E+00    0.58303E-27    0.00000E+00    0.00000E+00    0.81241E+02    0.89931E+02    0.85544E+02    0.78019E+02    0.88643E+02
   2022      1     23   12.00       528.00    0.00    0.23283E-01    0.28019E+00    0.81862E-01    0.10000E-19    0.10000E-19    0.17315E-06    0.00000E+00    0.66495E-07    0.58863E-07    0.00000E+00   -0.19665E-07    0.00000E+00    0.91923E+02    0.81372E+02    0.00000E+00   -0.27185E+02    0.00000E+00    0.32439E+01    0.10387E+03    0.11502E+02    0.19781E-09    0.19781E-09    0.00000E+00    0.11958E-21    0.00000E+00    0.58586E-27    0.00000E+00    0.00000E+00    0.82458E+02    0.89716E+02    0.85442E+02    0.78526E+02    0.89021E+02
   2022      1     24   12.00       552.00    0.00    0.23775E-01    0.30392E+00    0.81862E-01    0.10000E-19    0.10000E-19    0.17295E-06    0.00000E+00    0.66488E-07    0.58853E-07    0.00000E+00   -0.19596E-07    0.00000E+00    0.91913E+02    0.81359E+02    0.00000E+00   -0.27089E+02    0.00000E+00    0.32215E+01    0.10374E+03    0.11551E+02    0.19901E-09    0.19901E-09    0.00000E+00    0.11961E-21    0.00000E+00    0.58567E-27    0.00000E+00    0.00000E+00    0.82370E+02    0.89515E+02    0.85342E+02    0.78526E+02    0.89410E+02
   2022      1     25   12.00       576.00    0.00    0.24269E-01    0.32714E+00    0.81861E-01    0.10000E-19    0.10000E-19    0.17275E-06    0.00000E+00    0.66599E-07    0.58949E-07    0.00000E+00   -0.19536E-07    0.00000E+00    0.92066E+02    0.81491E+02    0.00000E+00   -0.27006E+02    0.00000E+00    0.32110E+01    0.10376E+03    0.11616E+02    0.19339E-09    0.19339E-09    0.00000E+00    0.11964E-21    0.00000E+00    0.58661E-27    0.00000E+00    0.00000E+00    0.82456E+02    0.89476E+02    0.85398E+02    0.78666E+02    0.89920E+02
   2022      1     26   12.00       600.00    0.00    0.24779E-01    0.35026E+00    0.81861E-01    0.10000E-19    0.10000E-19    0.17255E-06    0.00000E+00    0.66493E-07    0.58853E-07    0.00000E+00   -0.19418E-07    0.00000E+00    0.91920E+02    0.81358E+02    0.00000E+00   -0.26843E+02    0.00000E+00    0.31274E+01    0.10350E+03    0.11651E+02    0.19632E-09    0.19632E-09    0.00000E+00    0.11966E-21    0.00000E+00    0.58560E-27    0.00000E+00    0.00000E+00    0.82244E+02    0.89143E+02    0.85167E+02    0.78548E+02    0.90202E+02
   2022      1     27   12.00       624.00    0.00    0.25345E-01    0.37601E+00    0.81861E-01    0.10000E-19    0.10000E-19    0.17237E-06    0.00000E+00    0.66510E-07    0.58866E-07    0.00000E+00   -0.19193E-07    0.00000E+00    0.91944E+02    0.81377E+02    0.00000E+00   -0.26532E+02    0.00000E+00    0.28971E+01    0.10339E+03    0.11711E+02    0.19987E-09    0.19987E-09    0.00000E+00    0.11968E-21    0.00000E+00    0.58566E-27    0.00000E+00    0.00000E+00    0.82216E+02    0.88972E+02    0.85074E+02    0.78566E+02    0.90684E+02
   2022      1     28   12.00       648.00    0.00    0.25911E-01    0.40612E+00    0.81861E-01    0.10000E-19    0.10000E-19    0.17219E-06    0.00000E+00    0.66622E-07    0.58963E-07    0.00000E+00   -0.18960E-07    0.00000E+00    0.92099E+02    0.81510E+02    0.00000E+00   -0.26210E+02    0.00000E+00    0.26530E+01    0.10339E+03    0.11794E+02    0.19859E-09    0.19859E-09    0.00000E+00    0.11971E-21    0.00000E+00    0.58660E-27    0.00000E+00    0.00000E+00    0.82287E+02    0.88921E+02    0.85099E+02    0.78694E+02    0.91334E+02
   2022      1     29   12.00       672.00    0.00    0.26496E-01    0.43640E+00    0.81861E-01    0.10000E-19    0.10000E-19    0.17201E-06    0.00000E+00    0.66567E-07    0.58911E-07    0.00000E+00   -0.18939E-07    0.00000E+00    0.92022E+02    0.81438E+02    0.00000E+00   -0.26182E+02    0.00000E+00    0.27036E+01    0.10318E+03    0.11848E+02    0.20219E-09    0.20219E-09    0.00000E+00    0.11973E-21    0.00000E+00    0.58596E-27    0.00000E+00    0.00000E+00    0.82124E+02    0.88646E+02    0.84907E+02    0.78632E+02    0.91768E+02
   2022      1     30   12.00       696.00    0.00    0.27096E-01    0.46589E+00    0.81861E-01    0.10000E-19    0.10000E-19    0.17183E-06    0.00000E+00    0.66592E-07    0.58930E-07    0.00000E+00   -0.18852E-07    0.00000E+00    0.92056E+02    0.81465E+02    0.00000E+00   -0.26061E+02    0.00000E+00    0.26597E+01    0.10307E+03    0.11913E+02    0.20763E-09    0.20763E-09    0.00000E+00    0.11975E-21    0.00000E+00    0.58602E-27    0.00000E+00    0.00000E+00    0.82075E+02    0.88484E+02    0.84821E+02    0.78664E+02    0.92285E+02
   2022      1     31   12.00       720.00    0.00    0.27698E-01    0.49524E+00    0.81860E-01    0.10000E-19    0.10000E-19    0.17166E-06    0.00000E+00    0.67191E-07    0.59461E-07    0.00000E+00   -0.18779E-07    0.00000E+00    0.92885E+02    0.82199E+02    0.00000E+00   -0.25960E+02    0.00000E+00    0.26352E+01    0.10368E+03    0.12059E+02    0.20562E-09    0.20562E-09    0.00000E+00    0.11977E-21    0.00000E+00    0.59133E-27    0.00000E+00    0.00000E+00    0.82846E+02    0.89102E+02    0.85476E+02    0.79374E+02    0.93431E+02
   2022      2      1   12.00       744.00    0.00    0.28289E-01    0.52386E+00    0.81860E-01    0.10000E-19    0.10000E-19    0.17148E-06    0.00000E+00    0.67753E-07    0.59960E-07    0.00000E+00   -0.18668E-07    0.00000E+00    0.93662E+02    0.82888E+02    0.00000E+00   -0.25807E+02    0.00000E+00    0.25630E+01    0.10424E+03    0.12199E+02    0.20801E-09    0.20801E-09    0.00000E+00    0.11979E-21    0.00000E+00    0.59611E-27    0.00000E+00    0.00000E+00    0.83559E+02    0.89675E+02    0.86092E+02    0.80042E+02    0.94524E+02
   2022      2      2   12.00       768.00    0.00    0.28872E-01    0.55327E+00    0.81860E-01    0.10000E-19    0.10000E-19    0.17131E-06    0.00000E+00    0.67274E-07    0.59531E-07    0.00000E+00   -0.18484E-07    0.00000E+00    0.93000E+02    0.82296E+02    0.00000E+00   -0.25553E+02    0.00000E+00    0.23928E+01    0.10350E+03    0.12192E+02    0.21509E-09    0.21509E-09    0.00000E+00    0.11981E-21    0.00000E+00    0.59182E-27    0.00000E+00    0.00000E+00    0.82777E+02    0.88836E+02    0.85370E+02    0.79481E+02    0.94486E+02
   2022      2      3   12.00       792.00    0.00    0.29472E-01    0.58588E+00    0.81860E-01    0.10000E-19    0.10000E-19    0.17114E-06    0.00000E+00    0.66765E-07    0.59076E-07    0.00000E+00   -0.18228E-07    0.00000E+00    0.92296E+02    0.81666E+02    0.00000E+00   -0.25199E+02    0.00000E+00    0.21265E+01    0.10272E+03    0.12189E+02    0.21618E-09    0.21618E-09    0.00000E+00    0.11983E-21    0.00000E+00    0.58718E-27    0.00000E+00    0.00000E+00    0.81951E+02    0.87944E+02    0.84583E+02    0.78881E+02    0.94475E+02
   2022      2      4   12.00       816.00    0.00    0.30102E-01    0.62073E+00    0.81860E-01    0.10000E-19    0.10000E-19    0.17097E-06    0.00000E+00    0.64824E-07    0.57345E-07    0.00000E+00   -0.18154E-07    0.00000E+00    0.89612E+02    0.79274E+02    0.00000E+00   -0.25096E+02    0.00000E+00    0.20948E+01    0.10018E+03    0.11984E+02    0.21503E-09    0.21503E-09    0.00000E+00    0.11985E-21    0.00000E+00    0.56987E-27    0.00000E+00    0.00000E+00    0.79067E+02    0.85108E+02    0.81949E+02    0.76594E+02    0.92901E+02
   2022      2      5   12.00       840.00    0.00    0.30779E-01    0.65670E+00    0.81860E-01    0.10000E-19    0.10000E-19    0.17081E-06    0.00000E+00    0.66625E-07    0.58946E-07    0.00000E+00   -0.18063E-07    0.00000E+00    0.92103E+02    0.81486E+02    0.00000E+00   -0.24970E+02    0.00000E+00    0.20514E+01    0.10225E+03    0.12317E+02    0.21662E-09    0.21662E-09    0.00000E+00    0.11986E-21    0.00000E+00    0.58572E-27    0.00000E+00    0.00000E+00    0.81560E+02    0.87341E+02    0.84097E+02    0.78711E+02    0.95501E+02
   2022      2      6   12.00       864.00    0.00    0.31556E-01    0.69043E+00    0.81859E-01    0.10000E-19    0.10000E-19    0.17066E-06    0.00000E+00    0.68026E-07    0.60108E-07    0.00000E+00   -0.17896E-07    0.00000E+00    0.94039E+02    0.83093E+02    0.00000E+00   -0.24740E+02    0.00000E+00    0.19349E+01    0.10245E+03    0.13946E+02    0.21226E-09    0.21226E-09    0.00000E+00    0.11988E-21    0.00000E+00    0.59716E-27    0.00000E+00    0.00000E+00    0.81913E+02    0.87547E+02    0.84313E+02    0.79078E+02    0.10815E+03
   2022      2      7   12.00       888.00    0.00    0.32413E-01    0.69963E+00    0.81859E-01    0.10000E-19    0.10000E-19    0.17052E-06    0.00000E+00    0.69425E-07    0.61263E-07    0.00000E+00   -0.17614E-07    0.00000E+00    0.95972E+02    0.84690E+02    0.00000E+00   -0.24350E+02    0.00000E+00    0.16616E+01    0.10256E+03    0.15653E+02    0.21979E-09    0.21979E-09    0.00000E+00    0.11989E-21    0.00000E+00    0.60847E-27    0.00000E+00    0.00000E+00    0.82157E+02    0.87663E+02    0.84443E+02    0.79373E+02    0.12142E+03
   2022      2      8   12.00       912.00    0.00    0.33433E-01    0.70426E+00    0.81859E-01    0.10000E-19    0.10000E-19    0.17039E-06    0.00000E+00    0.70038E-07    0.61764E-07    0.00000E+00   -0.17223E-07    0.00000E+00    0.96821E+02    0.85383E+02    0.00000E+00   -0.23810E+02    0.00000E+00    0.13195E+01    0.10232E+03    0.16555E+02    0.21777E-09    0.21777E-09    0.00000E+00    0.11990E-21    0.00000E+00    0.61333E-27    0.00000E+00    0.00000E+00    0.82104E+02    0.87464E+02    0.84233E+02    0.79418E+02    0.12844E+03
   2022      2      9   12.00       936.00    0.00    0.34588E-01    0.70615E+00    0.81859E-01    0.10000E-19    0.10000E-19    0.17028E-06    0.00000E+00    0.70342E-07    0.62021E-07    0.00000E+00   -0.16920E-07    0.00000E+00    0.97241E+02    0.85738E+02    0.00000E+00   -0.23390E+02    0.00000E+00    0.96380E+00    0.10232E+03    0.16914E+02    0.22162E-09    0.22162E-09    0.00000E+00    0.11991E-21    0.00000E+00    0.61578E-27    0.00000E+00    0.00000E+00    0.82130E+02    0.87405E+02    0.84175E+02    0.79583E+02    0.13126E+03
   2022      2     10   12.00       960.00    0.00    0.35482E-01    0.70479E+00    0.81859E-01    0.10000E-19    0.10000E-19    0.17015E-06    0.00000E+00    0.70087E-07    0.61815E-07    0.00000E+00   -0.16745E-07    0.00000E+00    0.96889E+02    0.85453E+02    0.00000E+00   -0.23149E+02    0.00000E+00    0.77442E+00    0.10225E+03    0.16589E+02    0.22109E-09    0.22109E-09    0.00000E+00    0.11993E-21    0.00000E+00    0.61363E-27    0.00000E+00    0.00000E+00    0.81996E+02    0.87268E+02    0.84117E+02    0.79641E+02    0.12876E+03
   2022      2     11   12.00       984.00    0.00    0.36273E-01    0.70443E+00    0.81859E-01    0.10000E-19    0.10000E-19    0.17000E-06    0.00000E+00    0.69978E-07    0.61726E-07    0.00000E+00   -0.16622E-07    0.00000E+00    0.96737E+02    0.85331E+02    0.00000E+00   -0.22978E+02    0.00000E+00    0.65055E+00    0.10218E+03    0.16457E+02    0.21855E-09    0.21855E-09    0.00000E+00    0.11994E-21    0.00000E+00    0.61259E-27    0.00000E+00    0.00000E+00    0.81895E+02    0.87136E+02    0.84059E+02    0.79699E+02    0.12776E+03
   2022      2     12   12.00      1008.00    0.00    0.36999E-01    0.70469E+00    0.81858E-01    0.10000E-19    0.10000E-19    0.16984E-06    0.00000E+00    0.69975E-07    0.61726E-07    0.00000E+00   -0.16497E-07    0.00000E+00    0.96734E+02    0.85330E+02    0.00000E+00   -0.22806E+02    0.00000E+00    0.55199E+00    0.10211E+03    0.16455E+02    0.22550E-09    0.22550E-09    0.00000E+00    0.11996E-21    0.00000E+00    0.61258E-27    0.00000E+00    0.00000E+00    0.81839E+02    0.87020E+02    0.84004E+02    0.79771E+02    0.12777E+03
   2022      2     13   12.00      1032.00    0.00    0.37747E-01    0.70581E+00    0.81858E-01    0.10000E-19    0.10000E-19    0.16969E-06    0.00000E+00    0.70985E-07    0.62545E-07    0.00000E+00   -0.16374E-07    0.00000E+00    0.98130E+02    0.86463E+02    0.00000E+00   -0.22635E+02    0.00000E+00    0.47145E+00    0.10192E+03    0.17948E+02    0.23064E-09    0.23064E-09    0.00000E+00    0.11997E-21    0.00000E+00    0.62059E-27    0.00000E+00    0.00000E+00    0.81689E+02    0.86791E+02    0.83824E+02    0.79754E+02    0.13937E+03
   2022      2     14   12.00      1056.00    0.00    0.38531E-01    0.71241E+00    0.81858E-01    0.10000E-19    0.10000E-19    0.16955E-06    0.00000E+00    0.76519E-07    0.67066E-07    0.00000E+00   -0.16284E-07    0.00000E+00    0.10578E+03    0.92712E+02    0.00000E+00   -0.22511E+02    0.00000E+00    0.42836E+00    0.10199E+03    0.25439E+02    0.23973E-09    0.23973E-09    0.00000E+00    0.11998E-21    0.00000E+00    0.66506E-27    0.00000E+00    0.00000E+00    0.81819E+02    0.86835E+02    0.83900E+02    0.79967E+02    0.19758E+03
