   2021      7     12   12.00       264.00    0.00    0.71388E-01    0.86419E-01    0.84795E-01    0.91015E-01    0.59057E-01    0.15926E-06    0.00000E+00    0.28566E-09    0.28446E-09    0.00000E+00   -0.35674E-07    0.12255E-05    0.39490E+00    0.39324E+00    0.00000E+00   -0.49316E+02    0.16942E+04   -0.13712E+04    0.18953E+02    0.00000E+00   -0.43288E+02   -0.43288E+02    0.17188E-05    0.77531E-25    0.40370E-05    0.48593E-25    0.17205E-05    0.35728E-06    0.14380E+01    0.00000E+00    0.00000E+00    0.00000E+00    0.00000E+00
   2021      7     13   12.00       288.00    0.00    0.57643E-01    0.75342E-01    0.84795E-01    0.11258E+00    0.65724E-01    0.17057E-06    0.00000E+00    0.21756E-07    0.21411E-07    0.00000E+00   -0.40307E-07    0.15449E-05    0.30076E+02    0.29598E+02    0.00000E+00   -0.55721E+02    0.21357E+04   -0.16438E+04    0.53724E+02    0.19587E+00   -0.42592E+02   -0.42592E+02    0.27821E-05    0.61092E-19    0.54330E-05    0.10257E-18    0.17205E-05    0.30609E-06    0.39709E+02    0.31174E+02    0.22690E+02    0.17076E+02    0.31246E+02
   2021      7     14   12.00       312.00    0.00    0.48272E-01    0.67021E-01    0.84794E-01    0.12383E+00    0.69667E-01    0.17936E-06    0.00000E+00    0.24163E-07    0.23700E-07    0.00000E+00   -0.40083E-07    0.14572E-05    0.33403E+02    0.32763E+02    0.00000E+00   -0.55411E+02    0.20144E+04   -0.15251E+04    0.55744E+02    0.52964E+00   -0.40870E+02   -0.40870E+02    0.31189E-05    0.20172E-22    0.56263E-05    0.15895E-22    0.17205E-05    0.26794E-06    0.35665E+02    0.34547E+02    0.33301E+02    0.32133E+02    0.84510E+02
   2021      7     15   12.00       336.00    0.00    0.61733E-01    0.77479E-01    0.84794E-01    0.90808E-01    0.52085E-01    0.18294E-06    0.00000E+00    0.23921E-07    0.23453E-07    0.00000E+00   -0.39130E-07    0.13225E-05    0.33068E+02    0.32422E+02    0.00000E+00   -0.54093E+02    0.18282E+04   -0.13278E+04    0.54277E+02    0.83005E+00   -0.40626E+02   -0.40626E+02    0.23764E-05    0.20630E-22    0.47685E-05    0.11979E-22    0.17205E-05    0.31965E-06    0.35087E+02    0.33880E+02    0.32576E+02    0.31283E+02    0.13249E+03
   2021      7     16   12.00       360.00    0.00    0.66406E-01    0.82749E-01    0.84794E-01    0.82794E-01    0.45378E-01    0.18590E-06    0.00000E+00    0.64239E-07    0.63239E-07    0.00000E+00   -0.39396E-07    0.13589E-05    0.88804E+02    0.87422E+02    0.00000E+00   -0.54461E+02    0.18786E+04   -0.11733E+04    0.11072E+03    0.86213E+00   -0.40794E+02   -0.40794E+02    0.22871E-05    0.20821E-22    0.47010E-05    0.11099E-22    0.17205E-05    0.33911E-06    0.11945E+03    0.91019E+02    0.66224E+02    0.47143E+02    0.13766E+03
   2021      7     17   12.00       384.00    0.00    0.50756E-01    0.68517E-01    0.84794E-01    0.12014E+00    0.69878E-01    0.18778E-06    0.00000E+00    0.93117E-07    0.91361E-07    0.00000E+00   -0.40782E-07    0.15212E-05    0.12872E+03    0.12630E+03    0.00000E+00   -0.56377E+02    0.21029E+04   -0.14520E+04    0.15163E+03    0.87132E+00   -0.41350E+02   -0.41350E+02    0.31220E-05    0.20287E-22    0.56927E-05    0.15614E-22    0.17205E-05    0.27763E-06    0.13654E+03    0.13453E+03    0.13163E+03    0.12822E+03    0.13905E+03
   2021      7     18   12.00       408.00    0.00    0.44290E-01    0.64864E-01    0.84794E-01    0.13448E+00    0.73467E-01    0.19008E-06    0.00000E+00    0.99687E-07    0.97804E-07    0.00000E+00   -0.40303E-07    0.14590E-05    0.13781E+03    0.13520E+03    0.00000E+00   -0.55714E+02    0.20169E+04   -0.12761E+04    0.15982E+03    0.93130E+00   -0.40384E+02   -0.40384E+02    0.32863E-05    0.19792E-22    0.57326E-05    0.16884E-22    0.17205E-05    0.25466E-06    0.14599E+03    0.14402E+03    0.14107E+03    0.13765E+03    0.14862E+03
   2021      7     19   12.00       432.00    0.00    0.40783E-01    0.61666E-01    0.84793E-01    0.13570E+00    0.69989E-01    0.19803E-06    0.00000E+00    0.11442E-06    0.11229E-06    0.00000E+00   -0.41061E-07    0.15170E-05    0.15818E+03    0.15523E+03    0.00000E+00   -0.56762E+02    0.20971E+04   -0.10593E+04    0.18083E+03    0.10528E+01   -0.39192E+02   -0.39192E+02    0.37466E-05    0.19899E-22    0.62246E-05    0.16173E-22    0.17205E-05    0.24261E-06    0.16738E+03    0.16542E+03    0.16229E+03    0.15824E+03    0.16819E+03
   2021      7     20   12.00       456.00    0.00    0.29950E-01    0.55129E-01    0.84793E-01    0.18435E+00    0.99746E-01    0.19546E-06    0.00000E+00    0.88038E-07    0.86366E-07    0.00000E+00   -0.40964E-07    0.15503E-05    0.12170E+03    0.11939E+03    0.00000E+00   -0.56629E+02    0.21432E+04   -0.11756E+04    0.14400E+03    0.82307E+00   -0.38270E+02   -0.38270E+02    0.42450E-05    0.17708E-22    0.64307E-05    0.21216E-22    0.17206E-05    0.21283E-06    0.12967E+03    0.12714E+03    0.12386E+03    0.12021E+03    0.13126E+03
   2021      7     21   12.00       480.00    0.00    0.51684E-01    0.69908E-01    0.84793E-01    0.13458E+00    0.85354E-01    0.18417E-06    0.00000E+00    0.69906E-07    0.68554E-07    0.00000E+00   -0.37040E-07    0.11816E-05    0.96637E+02    0.94769E+02    0.00000E+00   -0.51204E+02    0.16335E+04   -0.13168E+04    0.11488E+03    0.66628E+00   -0.40776E+02   -0.40776E+02    0.21999E-05    0.17441E-22    0.43875E-05    0.17972E-22    0.17205E-05    0.28171E-06    0.10347E+03    0.10080E+03    0.97733E+02    0.94909E+02    0.10609E+03
   2021      7     22   12.00       504.00    0.00    0.52512E-01    0.71910E-01    0.84793E-01    0.13906E+00    0.85693E-01    0.18092E-06    0.00000E+00    0.74203E-07    0.72765E-07    0.00000E+00   -0.40368E-07    0.15875E-05    0.10258E+03    0.10059E+03    0.00000E+00   -0.55805E+02    0.21945E+04   -0.16229E+04    0.12536E+03    0.70107E+00   -0.43060E+02   -0.43060E+02    0.28984E-05    0.18909E-22    0.55376E-05    0.18258E-22    0.17205E-05    0.29230E-06    0.10911E+03    0.10709E+03    0.10441E+03    0.10177E+03    0.11164E+03
   2021      7     23   12.00       528.00    0.00    0.46016E-01    0.65244E-01    0.84793E-01    0.15780E+00    0.10380E+00    0.17652E-06    0.00000E+00    0.66601E-07    0.65290E-07    0.00000E+00   -0.38944E-07    0.14004E-05    0.92069E+02    0.90257E+02    0.00000E+00   -0.53836E+02    0.19359E+04   -0.18218E+04    0.11251E+03    0.63460E+00   -0.42288E+02   -0.42288E+02    0.27280E-05    0.18066E-22    0.50810E-05    0.21480E-22    0.17205E-05    0.26031E-06    0.98123E+02    0.96035E+02    0.93445E+02    0.91123E+02    0.10093E+03
   2021      7     24   12.00       552.00    0.00    0.71099E-01    0.84796E-01    0.84792E-01    0.88286E-01    0.58973E-01    0.17637E-06    0.00000E+00    0.80239E-07    0.78687E-07    0.00000E+00   -0.36825E-07    0.11738E-05    0.11092E+03    0.10878E+03    0.00000E+00   -0.50906E+02    0.16226E+04   -0.15137E+04    0.12990E+03    0.74793E+00   -0.43050E+02   -0.43050E+02    0.17420E-05    0.19881E-22    0.39558E-05    0.12980E-22    0.17205E-05    0.35315E-06    0.11781E+03    0.11581E+03    0.11320E+03    0.11031E+03    0.11912E+03
   2021      7     25   12.00       576.00    0.00    0.78764E-01    0.94802E-01    0.84792E-01    0.81410E-01    0.46617E-01    0.17939E-06    0.00000E+00    0.92461E-07    0.90700E-07    0.00000E+00   -0.39393E-07    0.14796E-05    0.12782E+03    0.12538E+03    0.00000E+00   -0.54457E+02    0.20454E+04   -0.13083E+04    0.15068E+03    0.85285E+00   -0.43065E+02   -0.43065E+02    0.20387E-05    0.20115E-22    0.45764E-05    0.10993E-22    0.17205E-05    0.39754E-06    0.13545E+03    0.13354E+03    0.13077E+03    0.12775E+03    0.13600E+03
   2021      7     26   12.00       600.00    0.00    0.38312E-01    0.61324E-01    0.84792E-01    0.18088E+00    0.11135E+00    0.17800E-06    0.00000E+00    0.79239E-07    0.77687E-07    0.00000E+00   -0.40731E-07    0.15967E-05    0.10954E+03    0.10739E+03    0.00000E+00   -0.56307E+02    0.22072E+04   -0.15669E+04    0.13198E+03    0.73469E+00   -0.41088E+02   -0.41088E+02    0.35621E-05    0.17763E-22    0.58373E-05    0.22923E-22    0.17205E-05    0.24266E-06    0.11635E+03    0.11438E+03    0.11167E+03    0.10873E+03    0.11690E+03
   2021      7     27   12.00       624.00    0.00    0.22712E-01    0.49723E-01    0.84792E-01    0.24005E+00    0.15497E+00    0.17270E-06    0.00000E+00    0.65622E-07    0.64308E-07    0.00000E+00   -0.41101E-07    0.15921E-05    0.90715E+02    0.88900E+02    0.00000E+00   -0.56818E+02    0.22009E+04   -0.15419E+04    0.11262E+03    0.61439E+00   -0.37477E+02   -0.37477E+02    0.38504E-05    0.14047E-22    0.59155E-05    0.30230E-22    0.17206E-05    0.18832E-06    0.96833E+02    0.94618E+02    0.91996E+02    0.89179E+02    0.97576E+02
   2021      7     28   12.00       648.00    0.00    0.17385E-01    0.45955E-01    0.84792E-01    0.26916E+00    0.18268E+00    0.16511E-06    0.00000E+00    0.58149E-07    0.56958E-07    0.00000E+00   -0.40906E-07    0.15769E-05    0.80385E+02    0.78739E+02    0.00000E+00   -0.56549E+02    0.21799E+04   -0.12777E+04    0.10156E+03    0.55129E+00   -0.35498E+02   -0.35498E+02    0.35639E-05    0.11567E-22    0.55735E-05    0.35063E-22    0.17205E-05    0.16630E-06    0.85909E+02    0.83744E+02    0.81388E+02    0.78895E+02    0.87393E+02
   2021      7     29   12.00       672.00    0.00    0.18950E-01    0.44037E-01    0.84791E-01    0.26569E+00    0.19151E+00    0.16063E-06    0.00000E+00    0.61136E-07    0.59876E-07    0.00000E+00   -0.40446E-07    0.15182E-05    0.84515E+02    0.82773E+02    0.00000E+00   -0.55912E+02    0.20988E+04   -0.15658E+04    0.10486E+03    0.57275E+00   -0.34842E+02   -0.34842E+02    0.31636E-05    0.11035E-22    0.52974E-05    0.36410E-22    0.17205E-05    0.15931E-06    0.90009E+02    0.88121E+02    0.85703E+02    0.83332E+02    0.90755E+02
   2021      7     30   12.00       696.00    0.00    0.25864E-01    0.49908E-01    0.84791E-01    0.24109E+00    0.17063E+00    0.15920E-06    0.00000E+00    0.71239E-07    0.69778E-07    0.00000E+00   -0.40100E-07    0.15074E-05    0.98480E+02    0.96461E+02    0.00000E+00   -0.55434E+02    0.20839E+04   -0.16666E+04    0.11886E+03    0.65904E+00   -0.38010E+02   -0.38010E+02    0.30099E-05    0.12666E-22    0.52527E-05    0.32734E-22    0.17205E-05    0.18963E-06    0.10448E+03    0.10272E+03    0.10032E+03    0.97862E+02    0.10449E+03
   2021      7     31   12.00       720.00    0.00    0.22118E-01    0.49450E-01    0.84791E-01    0.25054E+00    0.16796E+00    0.16003E-06    0.00000E+00    0.75673E-07    0.74130E-07    0.00000E+00   -0.40729E-07    0.15672E-05    0.10461E+03    0.10248E+03    0.00000E+00   -0.56304E+02    0.21665E+04   -0.15329E+04    0.12573E+03    0.69523E+00   -0.37426E+02   -0.37426E+02    0.33843E-05    0.12800E-22    0.55510E-05    0.32515E-22    0.17206E-05    0.18517E-06    0.11092E+03    0.10916E+03    0.10671E+03    0.10393E+03    0.11028E+03
   2021      8      1   12.00       744.00    0.00    0.20080E-01    0.46118E-01    0.84791E-01    0.25488E+00    0.17557E+00    0.16038E-06    0.00000E+00    0.73422E-07    0.71928E-07    0.00000E+00   -0.40690E-07    0.15360E-05    0.10150E+03    0.99433E+02    0.00000E+00   -0.56249E+02    0.21234E+04   -0.14699E+04    0.12238E+03    0.67529E+00   -0.36111E+02   -0.36111E+02    0.34233E-05    0.12121E-22    0.54915E-05    0.33566E-22    0.17206E-05    0.17183E-06    0.10755E+03    0.10593E+03    0.10361E+03    0.10089E+03    0.10714E+03
   2021      8      2   12.00       768.00    0.00    0.20710E-01    0.46482E-01    0.84791E-01    0.23933E+00    0.15728E+00    0.16636E-06    0.00000E+00    0.92337E-07    0.90498E-07    0.00000E+00   -0.40783E-07    0.15351E-05    0.12765E+03    0.12510E+03    0.00000E+00   -0.56378E+02    0.21221E+04   -0.12892E+04    0.14876E+03    0.84129E+00   -0.35800E+02   -0.35800E+02    0.36509E-05    0.12662E-22    0.58038E-05    0.30900E-22    0.17205E-05    0.17126E-06    0.13472E+03    0.13334E+03    0.13097E+03    0.12786E+03    0.13373E+03
   2021      8      3   12.00       792.00    0.00    0.31318E-01    0.51941E-01    0.84790E-01    0.18027E+00    0.11416E+00    0.17886E-06    0.00000E+00    0.10963E-06    0.10752E-06    0.00000E+00   -0.39922E-07    0.14250E-05    0.15156E+03    0.14864E+03    0.00000E+00   -0.55188E+02    0.19699E+04   -0.12269E+04    0.17212E+03    0.99325E+00   -0.37350E+02   -0.37350E+02    0.33358E-05    0.15459E-22    0.58319E-05    0.23823E-22    0.17205E-05    0.19759E-06    0.15979E+03    0.15844E+03    0.15585E+03    0.15248E+03    0.15831E+03
   2021      8      4   12.00       816.00    0.00    0.49016E-01    0.66001E-01    0.84790E-01    0.10819E+00    0.59445E-01    0.19399E-06    0.00000E+00    0.12227E-06    0.11999E-06    0.00000E+00   -0.40623E-07    0.14548E-05    0.16902E+03    0.16587E+03    0.00000E+00   -0.56157E+02    0.20111E+04   -0.12596E+04    0.19095E+03    0.12922E+01   -0.39662E+02   -0.39662E+02    0.31054E-05    0.20018E-22    0.58120E-05    0.14053E-22    0.17205E-05    0.26460E-06    0.17841E+03    0.17660E+03    0.17350E+03    0.16949E+03    0.20647E+03
   2021      8      5   12.00       840.00    0.00    0.42328E-01    0.63525E-01    0.84790E-01    0.13862E+00    0.73719E-01    0.19573E-06    0.00000E+00    0.87660E-07    0.85994E-07    0.00000E+00   -0.40195E-07    0.14621E-05    0.12118E+03    0.11888E+03    0.00000E+00   -0.55566E+02    0.20212E+04   -0.13000E+04    0.14245E+03    0.12693E+01   -0.39992E+02   -0.39992E+02    0.34685E-05    0.19968E-22    0.58763E-05    0.16591E-22    0.17206E-05    0.25147E-06    0.12844E+03    0.12614E+03    0.12307E+03    0.11978E+03    0.20256E+03
   2021      8      6   12.00       864.00    0.00    0.35644E-01    0.59294E-01    0.84790E-01    0.18483E+00    0.11281E+00    0.18440E-06    0.00000E+00    0.66861E-07    0.65536E-07    0.00000E+00   -0.40041E-07    0.14960E-05    0.92428E+02    0.90597E+02    0.00000E+00   -0.55352E+02    0.20680E+04   -0.15904E+04    0.11337E+03    0.10508E+01   -0.40356E+02   -0.40356E+02    0.34547E-05    0.17388E-22    0.56805E-05    0.23498E-22    0.17205E-05    0.22955E-06    0.98430E+02    0.95955E+02    0.93064E+02    0.90505E+02    0.16718E+03
   2021      8      7   12.00       888.00    0.00    0.58077E-01    0.74751E-01    0.84790E-01    0.11341E+00    0.71197E-01    0.18357E-06    0.00000E+00    0.95820E-07    0.93959E-07    0.00000E+00   -0.38527E-07    0.13199E-05    0.13246E+03    0.12989E+03    0.00000E+00   -0.53260E+02    0.18246E+04   -0.15503E+04    0.15205E+03    0.13624E+01   -0.41806E+02   -0.41806E+02    0.22506E-05    0.18727E-22    0.46907E-05    0.15531E-22    0.17205E-05    0.30527E-06    0.14007E+03    0.13785E+03    0.13480E+03    0.13143E+03    0.21710E+03
   2021      8      8   12.00       912.00    0.00    0.48692E-01    0.67041E-01    0.84789E-01    0.14314E+00    0.92479E-01    0.18230E-06    0.00000E+00    0.93009E-07    0.91184E-07    0.00000E+00   -0.39679E-07    0.14787E-05    0.12858E+03    0.12605E+03    0.00000E+00   -0.54852E+02    0.20441E+04   -0.15548E+04    0.14924E+03    0.13811E+01   -0.42331E+02   -0.42331E+02    0.28814E-05    0.18877E-22    0.53646E-05    0.19491E-22    0.17206E-05    0.26904E-06    0.13606E+03    0.13372E+03    0.13057E+03    0.12719E+03    0.21992E+03
   2021      8      9   12.00       936.00    0.00    0.51988E-01    0.68603E-01    0.84789E-01    0.12459E+00    0.80237E-01    0.18462E-06    0.00000E+00    0.94778E-07    0.92941E-07    0.00000E+00   -0.38896E-07    0.13782E-05    0.13102E+03    0.12848E+03    0.00000E+00   -0.53770E+02    0.19052E+04   -0.16355E+04    0.15090E+03    0.12753E+01   -0.41931E+02   -0.41931E+02    0.26677E-05    0.19500E-22    0.51066E-05    0.17426E-22    0.17205E-05    0.27575E-06    0.13839E+03    0.13645E+03    0.13361E+03    0.13051E+03    0.20324E+03
   2021      8     10   12.00       960.00    0.00    0.54305E-01    0.71854E-01    0.84789E-01    0.11565E+00    0.67904E-01    0.18946E-06    0.00000E+00    0.90648E-07    0.88913E-07    0.00000E+00   -0.39766E-07    0.14734E-05    0.12531E+03    0.12291E+03    0.00000E+00   -0.54973E+02    0.20368E+04   -0.15923E+04    0.14666E+03    0.11973E+01   -0.41901E+02   -0.41901E+02    0.28705E-05    0.20362E-22    0.54109E-05    0.15137E-22    0.17205E-05    0.29257E-06    0.13249E+03    0.13057E+03    0.12779E+03    0.12461E+03    0.19096E+03
   2021      8     11   12.00       984.00    0.00    0.48133E-01    0.66947E-01    0.84789E-01    0.14022E+00    0.87061E-01    0.18616E-06    0.00000E+00    0.79181E-07    0.77636E-07    0.00000E+00   -0.39470E-07    0.14372E-05    0.10946E+03    0.10732E+03    0.00000E+00   -0.54563E+02    0.19868E+04   -0.16985E+04    0.13015E+03    0.11082E+01   -0.42003E+02   -0.42003E+02    0.29071E-05    0.19317E-22    0.53391E-05    0.18688E-22    0.17205E-05    0.26805E-06    0.11611E+03    0.11388E+03    0.11101E+03    0.10819E+03    0.17650E+03
   2021      8     12   12.00      1008.00    0.00    0.45288E-01    0.65038E-01    0.84789E-01    0.15200E+00    0.94519E-01    0.18452E-06    0.00000E+00    0.80926E-07    0.79339E-07    0.00000E+00   -0.39903E-07    0.14977E-05    0.11187E+03    0.10968E+03    0.00000E+00   -0.55161E+02    0.20704E+04   -0.16918E+04    0.13300E+03    0.11514E+01   -0.41868E+02   -0.41868E+02    0.31209E-05    0.18968E-22    0.55584E-05    0.19808E-22    0.17205E-05    0.26116E-06    0.11847E+03    0.11640E+03    0.11360E+03    0.11067E+03    0.18332E+03
   2021      8     13   12.00      1032.00    0.00    0.40267E-01    0.62701E-01    0.84788E-01    0.18067E+00    0.11531E+00    0.17806E-06    0.00000E+00    0.65913E-07    0.64605E-07    0.00000E+00   -0.39375E-07    0.14478E-05    0.91119E+02    0.89310E+02    0.00000E+00   -0.54431E+02    0.20014E+04   -0.16969E+04    0.11145E+03    0.94769E+00   -0.41871E+02   -0.41871E+02    0.29802E-05    0.17294E-22    0.52468E-05    0.23463E-22    0.17205E-05    0.24791E-06    0.99591E+02    0.93576E+02    0.90938E+02    0.88594E+02    0.15063E+03
   2021      8     14   12.00      1056.00    0.00    0.36504E-01    0.60417E-01    0.84788E-01    0.19933E+00    0.12985E+00    0.17307E-06    0.00000E+00    0.81911E-07    0.80436E-07    0.00000E+00   -0.40175E-07    0.15321E-05    0.11323E+03    0.11119E+03    0.00000E+00   -0.55538E+02    0.21180E+04   -0.16343E+04    0.13427E+03    0.10324E+01   -0.41412E+02   -0.41412E+02    0.31825E-05    0.16328E-22    0.54317E-05    0.25814E-22    0.17205E-05    0.23779E-06    0.15941E+03    0.10260E+03    0.97362E+02    0.94640E+02    0.16397E+03
