   2018      7     12   12.00       264.00    0.00    0.34709E-03    0.16263E-01    0.82230E-01    0.11065E+00    0.29736E-04    0.27270E-06    0.00000E+00    0.49238E-07    0.44837E-07    0.00000E+00   -0.27674E-07    0.45272E-08    0.68067E+02    0.61982E+02    0.00000E+00   -0.38257E+02    0.62584E+01    0.54708E+01    0.93297E+02    0.69129E+01   -0.95331E+01   -0.95331E+01    0.29604E-05    0.24317E-16    0.31771E-05    0.13999E-16    0.00000E+00    0.00000E+00    0.80090E+02    0.70183E+02    0.63288E+02    0.56370E+02    0.55422E+02
   2018      7     13   12.00       288.00    0.00    0.36109E-03    0.10359E-01    0.82230E-01    0.13704E+00    0.95400E-04    0.28807E-06    0.00000E+00    0.92047E-07    0.85616E-07    0.00000E+00   -0.28140E-07    0.82752E-08    0.12725E+03    0.11836E+03    0.00000E+00   -0.38900E+02    0.11440E+02    0.60244E+01    0.14544E+03    0.14003E+02   -0.12661E+02   -0.12661E+02    0.50706E-05    0.19227E-21    0.49986E-05    0.28746E-22    0.00000E+00    0.00000E+00    0.22493E+03    0.20228E+03    0.11001E+03    0.63683E+02    0.11245E+03
   2018      7     14   12.00       312.00    0.00    0.22352E-02    0.55078E-02    0.82230E-01    0.10775E+00    0.38995E-02    0.30152E-06    0.00000E+00    0.16444E-06    0.14976E-06    0.00000E+00   -0.42066E-08    0.65050E-07    0.22732E+03    0.20703E+03    0.00000E+00   -0.58152E+01    0.89925E+02    0.10582E+01    0.22994E+03    0.27776E+02   -0.11884E+02   -0.11884E+02    0.64647E-05    0.19580E-21    0.73542E-05    0.30109E-22    0.00000E+00    0.00000E+00    0.24499E+03    0.24498E+03    0.23560E+03    0.17583E+03    0.22319E+03
   2018      7     15   12.00       336.00    0.00    0.12065E-02    0.66705E-03    0.82230E-01    0.70456E-01    0.56131E-02    0.30945E-06    0.00000E+00    0.16885E-06    0.15315E-06    0.00000E+00    0.70311E-08    0.31673E-07    0.23341E+03    0.21171E+03    0.00000E+00    0.97197E+01    0.43785E+02    0.12225E+02    0.23760E+03    0.25890E+02   -0.45693E+01   -0.45693E+01    0.65642E-05    0.21488E-21    0.77102E-05    0.17608E-22    0.00000E+00    0.00000E+00    0.23476E+03    0.23001E+03    0.21988E+03    0.20417E+03    0.20791E+03
   2018      7     16   12.00       360.00    0.00    0.52485E-03    0.86658E-04    0.82230E-01    0.92361E-01    0.10862E-01    0.30988E-06    0.00000E+00    0.16431E-06    0.14896E-06    0.00000E+00    0.46750E-08    0.17304E-07    0.22715E+03    0.20593E+03    0.00000E+00    0.64627E+01    0.23922E+02    0.26246E+02    0.23061E+03    0.25048E+02   -0.20864E+01   -0.20864E+01    0.88216E-05    0.22386E-21    0.92088E-05    0.25077E-22    0.00000E+00    0.00000E+00    0.23131E+03    0.22495E+03    0.21373E+03    0.19751E+03    0.20083E+03
   2018      7     17   12.00       384.00    0.00    0.22039E-03    0.19971E-04    0.82230E-01    0.15782E+00    0.27328E-01    0.30406E-06    0.00000E+00    0.15625E-06    0.14150E-06    0.00000E+00   -0.43492E-09    0.11672E-07    0.21600E+03    0.19562E+03    0.00000E+00   -0.60123E+00    0.16136E+02    0.16364E+02    0.21841E+03    0.23768E+02   -0.10014E+01   -0.10014E+01    0.13158E-04    0.21731E-21    0.11555E-04    0.46846E-22    0.00000E+00    0.00000E+00    0.22119E+03    0.21434E+03    0.20302E+03    0.18704E+03    0.19015E+03
   2018      7     18   12.00       408.00    0.00    0.13109E-03    0.44628E-05    0.82229E-01    0.17007E+00    0.45512E-01    0.29821E-06    0.00000E+00    0.15001E-06    0.13573E-06    0.00000E+00   -0.55879E-08    0.76000E-08    0.20738E+03    0.18763E+03    0.00000E+00   -0.77247E+01    0.10506E+02    0.90564E+01    0.20955E+03    0.22805E+02   -0.58400E+00   -0.58400E+00    0.12974E-04    0.19910E-21    0.11944E-04    0.63451E-22    0.00000E+00    0.00000E+00    0.21254E+03    0.20567E+03    0.19472E+03    0.17930E+03    0.18214E+03
   2018      7     19   12.00       432.00    0.00    0.15824E-03    0.17563E-05    0.82229E-01    0.14773E+00    0.43169E-01    0.29422E-06    0.00000E+00    0.14272E-06    0.12903E-06    0.00000E+00   -0.79183E-08    0.61434E-08    0.19729E+03    0.17837E+03    0.00000E+00   -0.10946E+02    0.84926E+01   -0.15110E+01    0.20034E+03    0.21752E+02   -0.63927E+00   -0.63927E+00    0.90157E-05    0.19316E-21    0.92355E-05    0.63647E-22    0.00000E+00    0.00000E+00    0.20193E+03    0.19547E+03    0.18510E+03    0.17042E+03    0.17350E+03
   2018      7     20   12.00       456.00    0.00    0.33416E-03    0.31640E-06    0.82229E-01    0.12866E+00    0.31830E-01    0.29302E-06    0.00000E+00    0.14959E-06    0.13521E-06    0.00000E+00   -0.67823E-08    0.79193E-08    0.20680E+03    0.18691E+03    0.00000E+00   -0.93758E+01    0.10948E+02   -0.14294E+02    0.20876E+03    0.22793E+02   -0.12850E+01   -0.12850E+01    0.55833E-05    0.19845E-21    0.61661E-05    0.63543E-22    0.00000E+00    0.00000E+00    0.21094E+03    0.20446E+03    0.19394E+03    0.17896E+03    0.18174E+03
   2018      7     21   12.00       480.00    0.00    0.49942E-03    0.22209E-06    0.82229E-01    0.15502E+00    0.54036E-01    0.29245E-06    0.00000E+00    0.15498E-06    0.14008E-06    0.00000E+00   -0.36942E-08    0.93450E-08    0.21424E+03    0.19365E+03    0.00000E+00   -0.51068E+01    0.12918E+02   -0.18227E+02    0.21465E+03    0.23578E+02   -0.18464E+01   -0.18464E+01    0.41747E-05    0.19064E-21    0.40580E-05    0.94648E-22    0.00000E+00    0.00000E+00    0.21809E+03    0.21145E+03    0.20094E+03    0.18575E+03    0.18804E+03
   2018      7     22   12.00       504.00    0.00    0.36172E-03    0.31369E-06    0.82229E-01    0.25414E+00    0.14330E+00    0.29279E-06    0.00000E+00    0.15764E-06    0.14253E-06    0.00000E+00   -0.52002E-08    0.82181E-08    0.21793E+03    0.19703E+03    0.00000E+00   -0.71888E+01    0.11361E+02   -0.12034E+02    0.21706E+03    0.23976E+02   -0.13566E+01   -0.13566E+01    0.41267E-05    0.15522E-21    0.23477E-05    0.17614E-21    0.00000E+00    0.00000E+00    0.22142E+03    0.21483E+03    0.20442E+03    0.18927E+03    0.19134E+03
   2018      7     23   12.00       528.00    0.00    0.78860E-04    0.20793E-06    0.82228E-01    0.41854E+00    0.37935E+00    0.29415E-06    0.00000E+00    0.14205E-06    0.12845E-06    0.00000E+00   -0.12305E-07    0.38320E-08    0.19636E+03    0.17757E+03    0.00000E+00   -0.17011E+02    0.52974E+01   -0.87299E-02    0.19737E+03    0.21642E+02   -0.32242E+00   -0.32242E+00    0.28036E-05    0.60402E-22   -0.29232E-05    0.33179E-21    0.00000E+00    0.00000E+00    0.19983E+03    0.19383E+03    0.18421E+03    0.17034E+03    0.17276E+03
   2018      7     24   12.00       552.00    0.00    0.18557E-03    0.22126E-06    0.82228E-01    0.44831E+00    0.36802E+00    0.29566E-06    0.00000E+00    0.15807E-06    0.14294E-06    0.00000E+00   -0.12595E-07    0.35596E-08    0.21851E+03    0.19760E+03    0.00000E+00   -0.17412E+02    0.49208E+01   -0.45144E+01    0.21715E+03    0.24072E+02   -0.67150E+00   -0.67150E+00   -0.42497E-06    0.11111E-23   -0.23933E-05    0.35326E-21    0.00000E+00    0.00000E+00    0.22209E+03    0.21549E+03    0.20499E+03    0.18974E+03    0.19217E+03
   2018      7     25   12.00       576.00    0.00    0.24532E-03    0.22526E-06    0.82228E-01    0.39292E+00    0.31011E+00    0.29853E-06    0.00000E+00    0.16172E-06    0.14628E-06    0.00000E+00   -0.99065E-08    0.60780E-08    0.22357E+03    0.20222E+03    0.00000E+00   -0.13695E+02    0.84023E+01   -0.72273E+01    0.22185E+03    0.24569E+02   -0.92363E+00   -0.92363E+00   -0.45253E-06    0.10557E-23   -0.93127E-06    0.30391E-21    0.00000E+00    0.00000E+00    0.22695E+03    0.22053E+03    0.20989E+03    0.19437E+03    0.19623E+03
   2018      7     26   12.00       600.00    0.00    0.22335E-03    0.23891E-06    0.82228E-01    0.37097E+00    0.28603E+00    0.30096E-06    0.00000E+00    0.17227E-06    0.15586E-06    0.00000E+00   -0.10712E-07    0.59063E-08    0.23814E+03    0.21546E+03    0.00000E+00   -0.14808E+02    0.81649E+01   -0.59055E+01    0.23488E+03    0.26113E+02   -0.84369E+00   -0.84369E+00   -0.47596E-06    0.10781E-23   -0.39883E-06    0.28429E-21    0.00000E+00    0.00000E+00    0.24187E+03    0.23477E+03    0.22360E+03    0.20724E+03    0.20865E+03
   2018      7     27   12.00       624.00    0.00    0.26623E-03    0.23798E-06    0.82228E-01    0.36191E+00    0.25135E+00    0.30586E-06    0.00000E+00    0.17232E-06    0.15600E-06    0.00000E+00   -0.10620E-07    0.67235E-08    0.23821E+03    0.21566E+03    0.00000E+00   -0.14681E+02    0.92945E+01   -0.76755E+01    0.23491E+03    0.26199E+02   -0.10139E+01   -0.10139E+01   -0.44542E-06    0.11816E-23   -0.22701E-06    0.27630E-21    0.00000E+00    0.00000E+00    0.24149E+03    0.23440E+03    0.22362E+03    0.20770E+03    0.20961E+03
   2018      7     28   12.00       648.00    0.00    0.35242E-03    0.25100E-06    0.82228E-01    0.35475E+00    0.22634E+00    0.31468E-06    0.00000E+00    0.18387E-06    0.16664E-06    0.00000E+00   -0.91267E-08    0.81434E-08    0.25419E+03    0.23037E+03    0.00000E+00   -0.12617E+02    0.11257E+02   -0.10301E+02    0.24934E+03    0.27967E+02   -0.13499E+01   -0.13499E+01   -0.39386E-06    0.12984E-23   -0.15650E-06    0.27001E-21    0.00000E+00    0.00000E+00    0.25684E+03    0.24977E+03    0.23883E+03    0.22241E+03    0.22424E+03
   2018      7     29   12.00       672.00    0.00    0.43550E-03    0.35572E-06    0.82227E-01    0.34870E+00    0.20899E+00    0.32610E-06    0.00000E+00    0.20047E-06    0.18141E-06    0.00000E+00   -0.75227E-08    0.70991E-08    0.27713E+03    0.25078E+03    0.00000E+00   -0.10399E+02    0.98138E+01   -0.12688E+02    0.26032E+03    0.40158E+02   -0.16218E+01   -0.16218E+01   -0.27416E-06    0.13905E-23   -0.77046E-07    0.26181E-21    0.00000E+00    0.00000E+00    0.26929E+03    0.26149E+03    0.25030E+03    0.23342E+03    0.32272E+03
   2018      7     30   12.00       696.00    0.00    0.26442E-03    0.38393E-06    0.82227E-01    0.34128E+00    0.25044E+00    0.33579E-06    0.00000E+00    0.21247E-06    0.19306E-06    0.00000E+00   -0.89041E-08    0.74215E-08    0.29372E+03    0.26689E+03    0.00000E+00   -0.12309E+02    0.10260E+02   -0.67670E+01    0.27364E+03    0.43590E+02   -0.10040E+01   -0.10040E+01   -0.46288E-06    0.14233E-23   -0.11083E-07    0.25948E-21    0.00000E+00    0.00000E+00    0.34600E+03    0.26350E+03    0.25096E+03    0.23371E+03    0.35064E+03
   2018      7     31   12.00       720.00    0.00    0.30339E-03    0.44224E-06    0.82227E-01    0.23236E+00    0.11521E+00    0.34351E-06    0.00000E+00    0.23342E-06    0.21325E-06    0.00000E+00   -0.75490E-08    0.79905E-08    0.32268E+03    0.29480E+03    0.00000E+00   -0.10436E+02    0.11046E+02   -0.97307E+01    0.30195E+03    0.45022E+02   -0.11551E+01   -0.11551E+01    0.81802E-06    0.38337E-22    0.31330E-05    0.15954E-21    0.00000E+00    0.00000E+00    0.40108E+03    0.38926E+03    0.25561E+03    0.23786E+03    0.36229E+03
   2018      8      1   12.00       744.00    0.00    0.29146E-03    0.79180E-06    0.82227E-01    0.16899E+00    0.73395E-01    0.34796E-06    0.00000E+00    0.26222E-06    0.23996E-06    0.00000E+00   -0.19767E-08    0.92134E-08    0.36249E+03    0.33172E+03    0.00000E+00   -0.27326E+01    0.12737E+02   -0.10373E+02    0.33908E+03    0.48418E+02   -0.11315E+01   -0.11315E+01    0.28458E-05    0.85194E-22    0.58999E-05    0.98462E-22    0.00000E+00    0.00000E+00    0.43555E+03    0.42486E+03    0.38340E+03    0.24647E+03    0.38955E+03
   2018      8      2   12.00       768.00    0.00    0.40573E-03    0.61636E-05    0.82227E-01    0.14585E+00    0.51547E-01    0.34978E-06    0.00000E+00    0.27596E-06    0.25084E-06    0.00000E+00   -0.15202E-08    0.10186E-07    0.38149E+03    0.34676E+03    0.00000E+00   -0.21016E+01    0.14081E+02   -0.87575E+01    0.36237E+03    0.44318E+02   -0.15439E+01   -0.15439E+01    0.32652E-05    0.11349E-21    0.52975E-05    0.84723E-22    0.00000E+00    0.00000E+00    0.39657E+03    0.38648E+03    0.36964E+03    0.31975E+03    0.35639E+03
   2018      8      3   12.00       792.00    0.00    0.21224E-03    0.24059E-05    0.82227E-01    0.19867E+00    0.10143E+00    0.34472E-06    0.00000E+00    0.27239E-06    0.24703E-06    0.00000E+00   -0.27746E-08    0.95408E-08    0.37655E+03    0.34149E+03    0.00000E+00   -0.38356E+01    0.13189E+02    0.24194E+00    0.35852E+03    0.42334E+02   -0.86921E+00   -0.86921E+00    0.60053E-05    0.12157E-21    0.71825E-05    0.11445E-21    0.00000E+00    0.00000E+00    0.38068E+03    0.37032E+03    0.35326E+03    0.32816E+03    0.33985E+03
   2018      8      4   12.00       816.00    0.00    0.32382E-03    0.14564E-05    0.82226E-01    0.17979E+00    0.76900E-01    0.33825E-06    0.00000E+00    0.23922E-06    0.21672E-06    0.00000E+00   -0.56586E-08    0.87384E-08    0.33069E+03    0.29959E+03    0.00000E+00   -0.78225E+01    0.12080E+02   -0.10244E+02    0.31737E+03    0.37492E+02   -0.12431E+01   -0.12431E+01    0.41577E-05    0.12940E-21    0.50956E-05    0.11155E-21    0.00000E+00    0.00000E+00    0.33499E+03    0.32526E+03    0.30964E+03    0.28697E+03    0.30043E+03
   2018      8      5   12.00       840.00    0.00    0.36531E-03    0.18899E-05    0.82226E-01    0.17394E+00    0.74941E-01    0.33354E-06    0.00000E+00    0.25477E-06    0.23070E-06    0.00000E+00   -0.30595E-08    0.98014E-08    0.35220E+03    0.31892E+03    0.00000E+00   -0.42295E+01    0.13549E+02   -0.11483E+02    0.33668E+03    0.39713E+02   -0.13909E+01   -0.13909E+01    0.43764E-05    0.13810E-21    0.52929E-05    0.10704E-21    0.00000E+00    0.00000E+00    0.35650E+03    0.34641E+03    0.32990E+03    0.30581E+03    0.31793E+03
   2018      8      6   12.00       864.00    0.00    0.40595E-03    0.11021E-05    0.82226E-01    0.16593E+00    0.70802E-01    0.32794E-06    0.00000E+00    0.23763E-06    0.21501E-06    0.00000E+00   -0.26693E-08    0.98900E-08    0.32850E+03    0.29723E+03    0.00000E+00   -0.36900E+01    0.13672E+02   -0.16015E+02    0.31546E+03    0.37158E+02   -0.15299E+01   -0.15299E+01    0.41225E-05    0.14752E-21    0.50249E-05    0.10266E-21    0.00000E+00    0.00000E+00    0.33315E+03    0.32328E+03    0.30737E+03    0.28441E+03    0.29704E+03
   2018      8      7   12.00       888.00    0.00    0.47826E-03    0.51690E-06    0.82226E-01    0.15912E+00    0.62974E-01    0.32309E-06    0.00000E+00    0.24245E-06    0.21925E-06    0.00000E+00   -0.30449E-09    0.11010E-07    0.33516E+03    0.30310E+03    0.00000E+00   -0.42093E+00    0.15220E+02   -0.20563E+02    0.32153E+03    0.37800E+02   -0.18102E+01   -0.18102E+01    0.40770E-05    0.15737E-21    0.49405E-05    0.95574E-22    0.00000E+00    0.00000E+00    0.33974E+03    0.32978E+03    0.31360E+03    0.29018E+03    0.30189E+03
   2018      8      8   12.00       912.00    0.00    0.53379E-03    0.35301E-06    0.82226E-01    0.16517E+00    0.59920E-01    0.31888E-06    0.00000E+00    0.24637E-06    0.22272E-06    0.00000E+00   -0.12343E-08    0.12792E-07    0.34059E+03    0.30788E+03    0.00000E+00   -0.17063E+01    0.17684E+02   -0.21477E+02    0.32627E+03    0.38329E+02   -0.20473E+01   -0.20473E+01    0.43850E-05    0.16268E-21    0.50200E-05    0.98410E-22    0.00000E+00    0.00000E+00    0.34524E+03    0.33503E+03    0.31863E+03    0.29485E+03    0.30589E+03
   2018      8      9   12.00       936.00    0.00    0.56510E-03    0.36033E-06    0.82226E-01    0.17014E+00    0.57027E-01    0.31644E-06    0.00000E+00    0.25177E-06    0.22758E-06    0.00000E+00   -0.15697E-08    0.13241E-07    0.34805E+03    0.31460E+03    0.00000E+00   -0.21700E+01    0.18304E+02   -0.21150E+02    0.33287E+03    0.39097E+02   -0.21928E+01   -0.21928E+01    0.43484E-05    0.16539E-21    0.47864E-05    0.10020E-21    0.00000E+00    0.00000E+00    0.35251E+03    0.34206E+03    0.32561E+03    0.30159E+03    0.31200E+03
   2018      8     10   12.00       960.00    0.00    0.60244E-03    0.37086E-06    0.82225E-01    0.17329E+00    0.57734E-01    0.31662E-06    0.00000E+00    0.26054E-06    0.23557E-06    0.00000E+00   -0.49509E-09    0.15887E-07    0.36017E+03    0.32566E+03    0.00000E+00   -0.68441E+00    0.21963E+02   -0.22818E+02    0.34369E+03    0.40366E+02   -0.23403E+01   -0.23403E+01    0.49503E-05    0.16625E-21    0.52461E-05    0.10232E-21    0.00000E+00    0.00000E+00    0.36425E+03    0.35361E+03    0.33710E+03    0.31270E+03    0.32232E+03
   2018      8     11   12.00       984.00    0.00    0.47420E-03    0.35700E-06    0.82225E-01    0.18734E+00    0.75774E-01    0.31760E-06    0.00000E+00    0.25090E-06    0.22692E-06    0.00000E+00   -0.23389E-08    0.14198E-07    0.34685E+03    0.31370E+03    0.00000E+00   -0.32332E+01    0.19627E+02   -0.20191E+02    0.33160E+03    0.38975E+02   -0.18537E+01   -0.18537E+01    0.54804E-05    0.16109E-21    0.54697E-05    0.11409E-21    0.00000E+00    0.00000E+00    0.35034E+03    0.34037E+03    0.32463E+03    0.30130E+03    0.31139E+03
   2018      8     12   12.00      1008.00    0.00    0.35092E-03    0.37665E-06    0.82225E-01    0.19784E+00    0.98786E-01    0.31767E-06    0.00000E+00    0.24893E-06    0.22513E-06    0.00000E+00   -0.38948E-08    0.11846E-07    0.34412E+03    0.31122E+03    0.00000E+00   -0.53841E+01    0.16376E+02   -0.16399E+02    0.32906E+03    0.38647E+02   -0.13661E+01   -0.13661E+01    0.59453E-05    0.15454E-21    0.58268E-05    0.12354E-21    0.00000E+00    0.00000E+00    0.34778E+03    0.33786E+03    0.32210E+03    0.29883E+03    0.30875E+03
   2018      8     13   12.00      1032.00    0.00    0.32748E-03    0.36992E-06    0.82225E-01    0.20174E+00    0.98141E-01    0.31713E-06    0.00000E+00    0.26061E-06    0.23568E-06    0.00000E+00   -0.58816E-08    0.10408E-07    0.36027E+03    0.32580E+03    0.00000E+00   -0.81308E+01    0.14387E+02   -0.14488E+02    0.34339E+03    0.40336E+02   -0.12779E+01   -0.12779E+01    0.53620E-05    0.14896E-21    0.53687E-05    0.12717E-21    0.00000E+00    0.00000E+00    0.36429E+03    0.35380E+03    0.33731E+03    0.31294E+03    0.32218E+03
   2018      8     14   12.00      1056.00    0.00    0.41116E-03    0.35754E-06    0.82225E-01    0.19183E+00    0.83255E-01    0.31812E-06    0.00000E+00    0.25160E-06    0.22756E-06    0.00000E+00   -0.39630E-08    0.12054E-07    0.34782E+03    0.31458E+03    0.00000E+00   -0.54784E+01    0.16663E+02   -0.17667E+02    0.33232E+03    0.39045E+02   -0.15971E+01   -0.15971E+01    0.49317E-05    0.14970E-21    0.52276E-05    0.11986E-21    0.00000E+00    0.00000E+00    0.35128E+03    0.34138E+03    0.32561E+03    0.30221E+03    0.31197E+03
