   2018     11     12   12.00      3216.00  -0.16800E+02   0.00000E+00  -0.63239E-10   0.21786E+01   0.40991E+01   0.00000E+00  -0.65609E-02  -0.16800E+02  -0.39575E+02  -0.49427E+01   0.71477E+01  -0.31098E+01   0.58773E-02   0.00000E+00   0.98813-323       0.85      34.75     0.0000  0.00   0.18280-321  -0.17604-319     0.6939     1.8807     3.2619     3.9942     4.0991
   2018     11     13   12.00      3240.00  -0.11236E+02   0.00000E+00  -0.61349E-10   0.21746E+01   0.40985E+01   0.00000E+00  -0.49121E-02  -0.11236E+02  -0.31805E+02  -0.80702E+00  -0.47583E+01  -0.30571E+01   0.93475E-02   0.00000E+00   0.98813-323       0.85      26.35     0.0000  0.00   0.18280-321  -0.17604-319     0.6892     1.8772     3.2557     3.9931     4.0985
   2018     11     14   12.00      3264.00  -0.31376E+01   0.00000E+00  -0.57951E-10   0.21686E+01   0.40977E+01   0.00000E+00  -0.17657E-02  -0.31376E+01  -0.91185E+01  -0.54946E+01  -0.22757E+02  -0.30208E+01   0.88703E-02   0.00000E+00   0.98813-323       0.85      13.73     0.0000  0.00   0.18280-321  -0.17604-319     0.6829     1.8706     3.2461     3.9921     4.0977
   2018     11     15   12.00      3288.00   0.80028E+00   0.00000E+00  -0.53087E-10   0.21603E+01   0.40972E+01   0.00000E+00   0.13043E-04   0.80028E+00  -0.36380E+01  -0.54530E+01  -0.28279E+02  -0.29886E+01   0.66216E-02   0.00000E+00   0.98813-323       0.85      11.53     0.0000  0.00   0.18280-321  -0.17604-319     0.6750     1.8607     3.2345     3.9893     4.0972
   2018     11     16   12.00      3312.00  -0.13124E+01   0.00000E+00  -0.48783E-10   0.21522E+01   0.40968E+01   0.00000E+00   0.13869E-04  -0.13125E+01  -0.82249E+01  -0.58242E+01  -0.23321E+02  -0.29658E+01   0.46255E-02   0.00000E+00   0.98813-323       0.85      16.40     0.0000  0.00   0.18280-321  -0.17604-319     0.6682     1.8504     3.2232     3.9860     4.0968
   2018     11     17   12.00      3336.00  -0.43230E+01   0.00000E+00  -0.44845E-10   0.21440E+01   0.40965E+01   0.00000E+00   0.14088E-04  -0.43230E+01  -0.87747E+01  -0.28886E+01  -0.25707E+02  -0.29393E+01   0.40232E-02   0.00000E+00   0.98813-323       0.85      16.63     0.0000  0.00   0.18280-321  -0.17604-319     0.6617     1.8398     3.2119     3.9822     4.0965
   2018     11     18   12.00      3360.00  -0.53022E+01   0.00000E+00  -0.41589E-10   0.21360E+01   0.40965E+01   0.00000E+00   0.35423E-05  -0.53022E+01  -0.38491E+01  -0.16178E+01  -0.31903E+02  -0.29049E+01   0.37819E-02   0.00000E+00   0.98813-323       0.85      11.60     0.0000  0.00   0.18280-321  -0.17604-319     0.6558     1.8294     3.2009     3.9777     4.0965
   2018     11     19   12.00      3384.00  -0.54665E+01   0.00000E+00  -0.39824E-10   0.21293E+01   0.40971E+01   0.00000E+00  -0.28570E-02  -0.54665E+01  -0.81268E+01   0.46974E+00  -0.29713E+02  -0.28700E+01   0.79589E-02   0.00000E+00   0.98813-323       0.85       9.87     0.0000  0.00   0.18280-321  -0.17604-319     0.6517     1.8208     3.1911     3.9731     4.0971
   2018     11     20   12.00      3408.00  -0.59308E+01   0.00000E+00  -0.40140E-10   0.21251E+01   0.40976E+01   0.00000E+00  -0.37705E-02  -0.59292E+01  -0.16667E+02   0.11417E+01  -0.21845E+02  -0.28434E+01   0.96191E-02   0.00000E+00   0.98813-323       0.85      12.84     0.0000  0.00   0.18280-321  -0.17604-319     0.6500     1.8156     3.1839     3.9696     4.0976
   2018     11     21   12.00      3432.00  -0.54071E+01   0.00000E+00  -0.39898E-10   0.21200E+01   0.40974E+01   0.00000E+00  -0.29924E-02  -0.54071E+01  -0.13466E+02  -0.21343E+01  -0.21770E+02  -0.28209E+01   0.72513E-02   0.00000E+00   0.98813-323       0.85      13.71     0.0000  0.00   0.18280-321  -0.17604-319     0.6471     1.8098     3.1746     3.9669     4.0974
   2018     11     22   12.00      3456.00  -0.60622E+01   0.00000E+00  -0.39421E-10   0.21145E+01   0.40969E+01   0.00000E+00  -0.31643E-02  -0.60622E+01  -0.13531E+02  -0.68952E+01  -0.16944E+02  -0.28048E+01   0.69470E-02   0.00000E+00   0.98813-323       0.85      14.71     0.0000  0.00   0.18280-321  -0.17604-319     0.6439     1.8035     3.1643     3.9645     4.0969
   2018     11     23   12.00      3480.00  -0.93680E+01   0.00000E+00  -0.39565E-10   0.21098E+01   0.40966E+01   0.00000E+00  -0.50348E-02  -0.93680E+01  -0.20048E+02  -0.50044E+01  -0.12317E+02  -0.27756E+01   0.71991E-02   0.00000E+00   0.98813-323       0.85      14.39     0.0000  0.00   0.18280-321  -0.17604-319     0.6415     1.7982     3.1549     3.9623     4.0966
   2018     11     24   12.00      3504.00  -0.14597E+02   0.00000E+00  -0.41368E-10   0.21073E+01   0.40962E+01   0.00000E+00  -0.88444E-02  -0.14597E+02  -0.12371E+02  -0.36616E+00  -0.24633E+02  -0.27521E+01   0.34012E-02   0.00000E+00   0.98813-323       0.85      12.03     0.0000  0.00   0.18280-321  -0.17604-319     0.6414     1.7957     3.1487     3.9603     4.0962
   2018     11     25   12.00      3528.00  -0.15410E+02   0.00000E+00  -0.44397E-10   0.21064E+01   0.40959E+01   0.00000E+00  -0.96035E-02  -0.15410E+02  -0.18668E+02  -0.12407E+01  -0.17461E+02  -0.27283E+01   0.85547E-02   0.00000E+00   0.98813-323       0.85      11.20     0.0000  0.00   0.18280-321  -0.17604-319     0.6424     1.7954     3.1450     3.9585     4.0959
   2018     11     26   12.00      3552.00  -0.16037E+02   0.00000E+00  -0.47683E-10   0.21058E+01   0.40955E+01   0.00000E+00  -0.10536E-01  -0.16037E+02  -0.22377E+02   0.75191E+01  -0.22512E+02  -0.27058E+01   0.91109E-02   0.00000E+00   0.98813-323       0.85      11.96     0.0000  0.00   0.18280-321  -0.17604-319     0.6433     1.7957     3.1420     3.9566     4.0955
   2018     11     27   12.00      3576.00  -0.10918E+02   0.00000E+00  -0.49672E-10   0.21035E+01   0.40950E+01   0.00000E+00  -0.62917E-02  -0.10905E+02  -0.81830E+01  -0.68737E+01  -0.22313E+02  -0.26799E+01   0.68236E-02   0.00000E+00   0.98813-323       0.85      11.16     0.0000  0.00   0.18280-321  -0.17604-319     0.6422     1.7941     3.1375     3.9537     4.0950
   2018     11     28   12.00      3600.00  -0.43009E+01   0.00000E+00  -0.47779E-10   0.20964E+01   0.40946E+01   0.00000E+00  -0.17838E-02  -0.43010E+01  -0.10609E+01  -0.68208E+01  -0.29488E+02  -0.26518E+01   0.93218E-02   0.00000E+00   0.98813-323       0.85       8.37     0.0000  0.00   0.18280-321  -0.17604-319     0.6365     1.7866     3.1273     3.9484     4.0946
   2018     11     29   12.00      3624.00  -0.20115E+01   0.00000E+00  -0.44705E-10   0.20875E+01   0.40947E+01   0.00000E+00  -0.67022E-03  -0.20113E+01  -0.11986E+02   0.63856E+01  -0.31769E+02  -0.26210E+01   0.93906E-02   0.00000E+00   0.98813-323       0.85       7.20     0.0000  0.00   0.18280-321  -0.17604-319     0.6300     1.7764     3.1149     3.9417     4.0947
   2018     11     30   12.00      3648.00  -0.63817E+00   0.00000E+00  -0.41805E-10   0.20784E+01   0.40956E+01   0.00000E+00  -0.20265E-03  -0.63817E+00  -0.13392E+02   0.21584E+01  -0.26137E+02  -0.25875E+01   0.11203E-01   0.00000E+00   0.98813-323       0.85       7.22     0.0000  0.00   0.18280-321  -0.17604-319     0.6240     1.7658     3.1017     3.9345     4.0956
   2018     12      1   12.00      3672.00   0.16864E+00   0.00000E+00  -0.39199E-10   0.20692E+01   0.40959E+01   0.00000E+00   0.99496E-05   0.16864E+00  -0.11595E+02  -0.41402E+00  -0.25361E+02  -0.25704E+01   0.11693E-01   0.00000E+00   0.98813-323       0.85       7.75     0.0000  0.00   0.18280-321  -0.17604-319     0.6184     1.7550     3.0873     3.9280     4.0959
   2018     12      2   12.00      3696.00  -0.11132E+01   0.00000E+00  -0.37030E-10   0.20602E+01   0.40959E+01   0.00000E+00   0.99401E-05  -0.11132E+01  -0.40450E+01  -0.12022E+02  -0.21303E+02  -0.25525E+01   0.13187E-01   0.00000E+00   0.98813-323       0.85       9.09     0.0000  0.00   0.18280-321  -0.17604-319     0.6133     1.7445     3.0720     3.9222     4.0959
   2018     12      3   12.00      3720.00  -0.45651E+01   0.00000E+00  -0.35221E-10   0.20514E+01   0.40956E+01   0.00000E+00   0.99335E-05  -0.45651E+01  -0.12843E+02  -0.11781E+02  -0.12747E+02  -0.25327E+01   0.93822E-02   0.00000E+00   0.98813-323       0.85      10.66     0.0000  0.00   0.18280-321  -0.17604-319     0.6086     1.7342     3.0571     3.9159     4.0956
   2018     12      4   12.00      3744.00  -0.86702E+01   0.00000E+00  -0.33692E-10   0.20426E+01   0.40951E+01   0.00000E+00   0.84359E-05  -0.86683E+01  -0.23204E+02  -0.92911E+01  -0.48743E+01  -0.25144E+01   0.58346E-02   0.00000E+00   0.98813-323       0.85      10.40     0.0000  0.00   0.18280-321  -0.17604-319     0.6041     1.7241     3.0428     3.9090     4.0951
   2018     12      5   12.00      3768.00  -0.10608E+02   0.00000E+00  -0.32832E-10   0.20347E+01   0.40947E+01   0.00000E+00  -0.27417E-02  -0.10608E+02  -0.18310E+02  -0.50753E+01  -0.13985E+02  -0.24938E+01   0.37807E-02   0.00000E+00   0.98813-323       0.85       9.24     0.0000  0.00   0.18280-321  -0.17604-319     0.6005     1.7150     3.0298     3.9019     4.0947
   2018     12      6   12.00      3792.00  -0.88492E+01   0.00000E+00  -0.33846E-10   0.20296E+01   0.40947E+01   0.00000E+00  -0.42947E-02  -0.88492E+01  -0.45097E+01  -0.39687E+00  -0.32463E+02  -0.24694E+01   0.14706E-02   0.00000E+00   0.98813-323       0.85       9.92     0.0000  0.00   0.18280-321  -0.17604-319     0.5995     1.7094     3.0202     3.8957     4.0947
   2018     12      7   12.00      3816.00  -0.56869E+01   0.00000E+00  -0.34275E-10   0.20235E+01   0.40953E+01   0.00000E+00  -0.27173E-02  -0.56865E+01   0.34062E+01   0.26337E+01  -0.43410E+02  -0.24404E+01   0.68311E-02   0.00000E+00   0.98813-323       0.85      11.69     0.0000  0.00   0.18280-321  -0.17604-319     0.5972     1.7032     3.0099     3.8886     4.0953
   2018     12      8   12.00      3840.00  -0.47184E+01   0.00000E+00  -0.33852E-10   0.20161E+01   0.40961E+01   0.00000E+00  -0.18086E-02  -0.47186E+01   0.16497E+02  -0.12745E+02  -0.41121E+02  -0.24178E+01   0.13592E-01   0.00000E+00   0.98813-323       0.85      12.10     0.0000  0.00   0.18280-321  -0.17604-319     0.5937     1.6955     2.9978     3.8809     4.0961
   2018     12      9   12.00      3864.00  -0.67002E+01   0.00000E+00  -0.33205E-10   0.20083E+01   0.40965E+01   0.00000E+00  -0.17157E-02  -0.66992E+01   0.53477E+01  -0.13637E+02  -0.29081E+02  -0.23989E+01   0.12809E-01   0.00000E+00   0.98813-323       0.85      10.86     0.0000  0.00   0.18280-321  -0.17604-319     0.5900     1.6873     2.9846     3.8736     4.0965
   2018     12     10   12.00      3888.00  -0.11181E+02   0.00000E+00  -0.32872E-10   0.20010E+01   0.40965E+01   0.00000E+00  -0.26231E-02  -0.11181E+02  -0.19517E+02  -0.10138E+00  -0.17752E+02  -0.23841E+01   0.10192E-01   0.00000E+00   0.98813-323       0.85      10.98     0.0000  0.00   0.18280-321  -0.17604-319     0.5869     1.6796     2.9717     3.8664     4.0965
   2018     12     11   12.00      3912.00  -0.15287E+02   0.00000E+00  -0.33197E-10   0.19947E+01   0.40962E+01   0.00000E+00  -0.39282E-02  -0.15284E+02  -0.24989E+02  -0.14766E+01  -0.10904E+02  -0.23702E+01   0.85546E-02   0.00000E+00   0.98813-323       0.85      12.77     0.0000  0.00   0.18280-321  -0.17604-319     0.5847     1.6731     2.9603     3.8595     4.0962
   2018     12     12   12.00      3936.00  -0.17870E+02   0.00000E+00  -0.33907E-10   0.19890E+01   0.40956E+01   0.00000E+00  -0.44138E-02  -0.17870E+02  -0.19541E+02  -0.10109E+01  -0.16818E+02  -0.23552E+01   0.53114E-02   0.00000E+00   0.98813-323       0.85      14.55     0.0000  0.00   0.18280-321  -0.17604-319     0.5829     1.6674     2.9500     3.8527     4.0956
   2018     12     13   12.00      3960.00  -0.17161E+02   0.00000E+00  -0.34704E-10   0.19835E+01   0.40952E+01   0.00000E+00  -0.47205E-02  -0.17158E+02  -0.16163E+02  -0.14550E+01  -0.19752E+02  -0.23370E+01   0.73985E-02   0.00000E+00   0.98813-323       0.85      13.55     0.0000  0.00   0.18280-321  -0.17604-319     0.5812     1.6620     2.9403     3.8457     4.0952
   2018     12     14   12.00      3984.00  -0.16547E+02   0.00000E+00  -0.35396E-10   0.19778E+01   0.40952E+01   0.00000E+00  -0.45613E-02  -0.16547E+02  -0.25541E+02   0.35696E+01  -0.15398E+02  -0.23137E+01   0.11363E-01   0.00000E+00   0.98813-323       0.85      10.24     0.0000  0.00   0.18280-321  -0.17604-319     0.5792     1.6565     2.9308     3.8381     4.0952
   2018     12     15   12.00      4008.00  -0.16879E+02   0.00000E+00  -0.36033E-10   0.19721E+01   0.40960E+01   0.00000E+00  -0.49334E-02  -0.16879E+02  -0.46359E+02   0.10562E+02  -0.15724E+01  -0.22880E+01   0.14889E-01   0.00000E+00   0.98813-323       0.85       7.93     0.0000  0.00   0.18280-321  -0.17604-319     0.5772     1.6511     2.9213     3.8302     4.0960
   2018     12     16   12.00      4032.00  -0.18204E+02   0.00000E+00  -0.36894E-10   0.19667E+01   0.40969E+01   0.00000E+00  -0.55835E-02  -0.18204E+02  -0.54225E+02   0.79172E+01   0.89382E+01  -0.22661E+01   0.13423E-01   0.00000E+00   0.98813-323       0.85       7.90     0.0000  0.00   0.18280-321  -0.17604-319     0.5754     1.6460     2.9120     3.8226     4.0969
   2018     12     17   12.00      4056.00  -0.20401E+02   0.00000E+00  -0.38133E-10   0.19619E+01   0.40977E+01   0.00000E+00  -0.65696E-02  -0.20400E+02  -0.54960E+02   0.54730E+01   0.12117E+02  -0.22486E+01   0.13715E-01   0.00000E+00   0.98813-323       0.85       8.33     0.0000  0.00   0.18280-321  -0.17604-319     0.5742     1.6417     2.9031     3.8155     4.0977
   2018     12     18   12.00      4080.00  -0.20746E+02   0.00000E+00  -0.39867E-10   0.19577E+01   0.40980E+01   0.00000E+00  -0.75663E-02  -0.20745E+02  -0.51506E+02   0.93884E+01   0.47478E+01  -0.22353E+01   0.16498E-01   0.00000E+00   0.98813-323       0.85       7.28     0.0000  0.00   0.18280-321  -0.17604-319     0.5735     1.6384     2.8950     3.8091     4.0980
   2018     12     19   12.00      4104.00  -0.17758E+02   0.00000E+00  -0.41761E-10   0.19539E+01   0.40980E+01   0.00000E+00  -0.74462E-02  -0.17758E+02  -0.48235E+02   0.11204E+02  -0.33946E+00  -0.22235E+01   0.19431E-01   0.00000E+00   0.98813-323       0.85       6.46     0.0000  0.00   0.18280-321  -0.17604-319     0.5729     1.6354     2.8873     3.8030     4.0980
   2018     12     20   12.00      4128.00  -0.15436E+02   0.00000E+00  -0.42972E-10   0.19492E+01   0.40975E+01   0.00000E+00  -0.63005E-02  -0.15436E+02  -0.55535E+02   0.12363E+02   0.58020E+01  -0.22121E+01   0.20618E-01   0.00000E+00   0.98813-323       0.85       7.47     0.0000  0.00   0.18280-321  -0.17604-319     0.5712     1.6313     2.8790     3.7962     4.0975
   2018     12     21   12.00      4152.00  -0.16788E+02   0.00000E+00  -0.43655E-10   0.19438E+01   0.40969E+01   0.00000E+00  -0.61765E-02  -0.16788E+02  -0.63228E+02   0.19131E+02   0.67268E+01  -0.22000E+01   0.21824E-01   0.00000E+00   0.98813-323       0.85       8.44     0.0000  0.00   0.18280-321  -0.17604-319     0.5691     1.6264     2.8702     3.7888     4.0969
   2018     12     22   12.00      4176.00  -0.18509E+02   0.00000E+00  -0.44552E-10   0.19388E+01   0.40964E+01   0.00000E+00  -0.67904E-02  -0.18509E+02  -0.42223E+02   0.16760E+02  -0.11907E+02  -0.21849E+01   0.21315E-01   0.00000E+00   0.98813-323       0.85       7.78     0.0000  0.00   0.18280-321  -0.17604-319     0.5673     1.6217     2.8618     3.7814     4.0964
   2018     12     23   12.00      4200.00  -0.17839E+02   0.00000E+00  -0.45802E-10   0.19341E+01   0.40964E+01   0.00000E+00  -0.71332E-02  -0.17839E+02  -0.16127E+02   0.11302E+02  -0.32544E+02  -0.21653E+01   0.16151E-01   0.00000E+00   0.98813-323       0.85       7.16     0.0000  0.00   0.18280-321  -0.17604-319     0.5659     1.6175     2.8541     3.7741     4.0964
   2018     12     24   12.00      4224.00  -0.17312E+02   0.00000E+00  -0.46945E-10   0.19293E+01   0.40970E+01   0.00000E+00  -0.68417E-02  -0.17312E+02  -0.77834E+01   0.51027E+01  -0.34689E+02  -0.21413E+01   0.84024E-02   0.00000E+00   0.98813-323       0.85       8.10     0.0000  0.00   0.18280-321  -0.17604-319     0.5643     1.6133     2.8463     3.7663     4.0970
   2018     12     25   12.00      4248.00  -0.18316E+02   0.00000E+00  -0.47998E-10   0.19244E+01   0.40981E+01   0.00000E+00  -0.70637E-02  -0.18316E+02  -0.10338E+02   0.13345E+01  -0.28367E+02  -0.21194E+01   0.53216E-02   0.00000E+00   0.98813-323       0.85       9.73     0.0000  0.00   0.18280-321  -0.17604-319     0.5626     1.6088     2.8384     3.7582     4.0981
   2018     12     26   12.00      4272.00  -0.18453E+02   0.00000E+00  -0.49225E-10   0.19196E+01   0.40994E+01   0.00000E+00  -0.72578E-02  -0.18453E+02  -0.15602E+02  -0.76618E-01  -0.21691E+02  -0.20980E+01   0.61030E-02   0.00000E+00   0.98813-323       0.85      11.38     0.0000  0.00   0.18280-321  -0.17604-319     0.5611     1.6047     2.8304     3.7503     4.0994
   2018     12     27   12.00      4296.00  -0.16797E+02   0.00000E+00  -0.50333E-10   0.19146E+01   0.41005E+01   0.00000E+00  -0.68245E-02  -0.16797E+02  -0.20517E+02  -0.13871E+01  -0.15466E+02  -0.20852E+01   0.66857E-02   0.00000E+00   0.98813-323       0.85      13.87     0.0000  0.00   0.18280-321  -0.17604-319     0.5594     1.6004     2.8222     3.7424     4.1005
   2018     12     28   12.00      4320.00  -0.14695E+02   0.00000E+00  -0.50781E-10   0.19089E+01   0.41006E+01   0.00000E+00  -0.58059E-02  -0.14695E+02  -0.29308E+02  -0.39869E+01  -0.40752E+01  -0.20777E+01   0.84777E-02   0.00000E+00   0.98813-323       0.85      15.16     0.0000  0.00   0.18280-321  -0.17604-319     0.5571     1.5951     2.8131     3.7340     4.1006
   2018     12     29   12.00      4344.00  -0.14881E+02   0.00000E+00  -0.50707E-10   0.19026E+01   0.41002E+01   0.00000E+00  -0.55196E-02  -0.14881E+02  -0.54969E+02   0.30451E+01   0.14554E+02  -0.20718E+01   0.10588E-01   0.00000E+00   0.98813-323       0.85      13.43     0.0000  0.00   0.18280-321  -0.17604-319     0.5542     1.5891     2.8033     3.7252     4.1002
   2018     12     30   12.00      4368.00  -0.16245E+02   0.00000E+00  -0.50981E-10   0.18967E+01   0.40994E+01   0.00000E+00  -0.62408E-02  -0.16245E+02  -0.89749E+02   0.20200E+02   0.32179E+02  -0.20642E+01   0.13040E-01   0.00000E+00   0.98813-323       0.85      10.40     0.0000  0.00   0.18280-321  -0.17604-319     0.5519     1.5834     2.7941     3.7168     4.0994
   2018     12     31   12.00      4392.00  -0.16627E+02   0.00000E+00  -0.51961E-10   0.18916E+01   0.40988E+01   0.00000E+00  -0.69589E-02  -0.16627E+02  -0.10025E+03   0.24074E+02   0.38810E+02  -0.20528E+01   0.14464E-01   0.00000E+00   0.98813-323       0.85       9.05     0.0000  0.00   0.18280-321  -0.17604-319     0.5504     1.5786     2.7858     3.7089     4.0988
   2019      1      1   12.00      4416.00  -0.16274E+02   0.00000E+00  -0.53290E-10   0.18869E+01   0.40985E+01   0.00000E+00  -0.72551E-02  -0.16274E+02  -0.96147E+02   0.25215E+02   0.33562E+02  -0.20363E+01   0.14364E-01   0.00000E+00   0.98813-323       0.85       9.12     0.0000  0.00   0.18280-321  -0.17604-319     0.5490     1.5743     2.7781     3.7011     4.0985
   2019      1      2   12.00      4440.00  -0.16346E+02   0.00000E+00  -0.54826E-10   0.18824E+01   0.40990E+01   0.00000E+00  -0.75918E-02  -0.16346E+02  -0.83009E+02   0.20490E+02   0.25150E+02  -0.20144E+01   0.12234E-01   0.00000E+00   0.98813-323       0.85       8.70     0.0000  0.00   0.18280-321  -0.17604-319     0.5478     1.5703     2.7708     3.6932     4.0990
   2019      1      3   12.00      4464.00  -0.17268E+02   0.00000E+00  -0.56621E-10   0.18781E+01   0.41003E+01   0.00000E+00  -0.80512E-02  -0.17268E+02  -0.59706E+02   0.11091E+02   0.11244E+02  -0.19909E+01   0.82479E-02   0.00000E+00   0.98813-323       0.85       8.48     0.0000  0.00   0.18280-321  -0.17604-319     0.5468     1.5667     2.7639     3.6850     4.1003
   2019      1      4   12.00      4488.00  -0.19074E+02   0.00000E+00  -0.58874E-10   0.18743E+01   0.41018E+01   0.00000E+00  -0.88412E-02  -0.19074E+02  -0.40692E+02   0.20952E+01   0.12266E+01  -0.19738E+01   0.60390E-02   0.00000E+00   0.98813-323       0.85       8.91     0.0000  0.00   0.18280-321  -0.17604-319     0.5461     1.5638     2.7575     3.6772     4.1018
   2019      1      5   12.00      4512.00  -0.19870E+02   0.00000E+00  -0.61652E-10   0.18710E+01   0.41028E+01   0.00000E+00  -0.92420E-02  -0.19870E+02  -0.41415E+02   0.20387E+01   0.20064E+01  -0.19623E+01   0.98826E-02   0.00000E+00   0.98813-323       0.85       9.49     0.0000  0.00   0.18280-321  -0.17604-319     0.5458     1.5615     2.7517     3.6700     4.1028
   2019      1      6   12.00      4536.00  -0.20408E+02   0.00000E+00  -0.64574E-10   0.18679E+01   0.41036E+01   0.00000E+00  -0.94817E-02  -0.20408E+02  -0.47472E+02   0.72508E+01   0.28512E+01  -0.19508E+01   0.16617E-01   0.00000E+00   0.98813-323       0.85       9.64     0.0000  0.00   0.18280-321  -0.17604-319     0.5456     1.5595     2.7461     3.6630     4.1036
   2019      1      7   12.00      4560.00  -0.20522E+02   0.00000E+00  -0.67585E-10   0.18650E+01   0.41037E+01   0.00000E+00  -0.96432E-02  -0.20522E+02  -0.36568E+02   0.63572E+01  -0.71592E+01  -0.19464E+01   0.13886E-01   0.00000E+00   0.98813-323       0.85       9.53     0.0000  0.00   0.18280-321  -0.17604-319     0.5452     1.5576     2.7407     3.6564     4.1037
   2019      1      8   12.00      4584.00  -0.19322E+02   0.00000E+00  -0.70360E-10   0.18618E+01   0.41031E+01   0.00000E+00  -0.92258E-02  -0.19322E+02  -0.64407E+01   0.20518E+01  -0.32981E+02  -0.19429E+01   0.93123E-02   0.00000E+00   0.98813-323       0.85       9.82     0.0000  0.00   0.18280-321  -0.17604-319     0.5446     1.5555     2.7353     3.6499     4.1031
   2019      1      9   12.00      4608.00  -0.17781E+02   0.00000E+00  -0.72279E-10   0.18580E+01   0.41021E+01   0.00000E+00  -0.83613E-02  -0.17781E+02   0.24920E+02  -0.42865E+01  -0.58003E+02  -0.19394E+01   0.82088E-02   0.00000E+00   0.98813-323       0.85      10.57     0.0000  0.00   0.18280-321  -0.17604-319     0.5433     1.5525     2.7292     3.6430     4.1021
   2019      1     10   12.00      4632.00  -0.17528E+02   0.00000E+00  -0.73436E-10   0.18535E+01   0.41009E+01   0.00000E+00  -0.79397E-02  -0.17528E+02   0.41106E+02  -0.98358E+01  -0.68640E+02  -0.19345E+01   0.94710E-02   0.00000E+00   0.98813-323       0.85      12.22     0.0000  0.00   0.18280-321  -0.17604-319     0.5415     1.5486     2.7224     3.6355     4.1009
   2019      1     11   12.00      4656.00  -0.17657E+02   0.00000E+00  -0.74516E-10   0.18490E+01   0.40997E+01   0.00000E+00  -0.79314E-02  -0.17657E+02   0.44668E+02  -0.11626E+02  -0.70412E+02  -0.19267E+01   0.97546E-02   0.00000E+00   0.98813-323       0.85      14.69     0.0000  0.00   0.18280-321  -0.17604-319     0.5397     1.5445     2.7157     3.6280     4.0997
   2019      1     12   12.00      4680.00  -0.17489E+02   0.00000E+00  -0.75640E-10   0.18445E+01   0.40988E+01   0.00000E+00  -0.78205E-02  -0.17489E+02   0.46070E+02  -0.84490E+01  -0.74991E+02  -0.19148E+01   0.91514E-02   0.00000E+00   0.98813-323       0.85      16.84     0.0000  0.00   0.18280-321  -0.17604-319     0.5380     1.5404     2.7090     3.6204     4.0988
   2019      1     13   12.00      4704.00  -0.18046E+02   0.00000E+00  -0.76542E-10   0.18398E+01   0.40986E+01   0.00000E+00  -0.73108E-02  -0.18046E+02   0.40173E+02  -0.50878E+01  -0.72455E+02  -0.18973E+01   0.85730E-02   0.00000E+00   0.98813-323       0.85      17.74     0.0000  0.00   0.18280-321  -0.17604-319     0.5362     1.5361     2.7021     3.6122     4.0986
   2019      1     14   12.00      4728.00  -0.19011E+02   0.00000E+00  -0.76654E-10   0.18343E+01   0.40992E+01   0.00000E+00  -0.66266E-02  -0.19011E+02   0.30325E+02  -0.32984E+01  -0.64396E+02  -0.18751E+01   0.88644E-02   0.00000E+00   0.98813-323       0.85      17.84     0.0000  0.00   0.18280-321  -0.17604-319     0.5337     1.5310     2.6946     3.6029     4.0992
   2019      1     15   12.00      4752.00  -0.19553E+02   0.00000E+00  -0.76456E-10   0.18285E+01   0.41001E+01   0.00000E+00  -0.62351E-02  -0.19553E+02   0.18122E+02  -0.17282E+00  -0.55319E+02  -0.18608E+01   0.89019E-02   0.00000E+00   0.98813-323       0.85      18.55     0.0000  0.00   0.18280-321  -0.17604-319     0.5312     1.5255     2.6866     3.5930     4.1001
   2019      1     16   12.00      4776.00  -0.20490E+02   0.00000E+00  -0.75648E-10   0.18221E+01   0.41000E+01   0.00000E+00  -0.55888E-02  -0.20490E+02  -0.85758E+00   0.21573E+01  -0.38670E+02  -0.18600E+01   0.90066E-02   0.00000E+00   0.98813-323       0.85      19.66     0.0000  0.00   0.18280-321  -0.17604-319     0.5283     1.5193     2.6778     3.5827     4.1000
   2019      1     17   12.00      4800.00  -0.20956E+02   0.00000E+00  -0.74868E-10   0.18158E+01   0.40985E+01   0.00000E+00  -0.55377E-02  -0.20955E+02  -0.10177E+02   0.36129E+01  -0.30805E+02  -0.18655E+01   0.10623E-01   0.00000E+00   0.98813-323       0.85      20.47     0.0000  0.00   0.18280-321  -0.17604-319     0.5254     1.5130     2.6689     3.5728     4.0985
   2019      1     18   12.00      4824.00  -0.19700E+02   0.00000E+00  -0.73576E-10   0.18090E+01   0.40960E+01   0.00000E+00  -0.44025E-02  -0.19700E+02   0.97313E+01   0.29248E+00  -0.47394E+02  -0.18718E+01   0.11084E-01   0.00000E+00   0.98813-323       0.85      20.91     0.0000  0.00   0.18280-321  -0.17604-319     0.5222     1.5062     2.6593     3.5630     4.0960
   2019      1     19   12.00      4848.00  -0.18853E+02   0.00000E+00  -0.71290E-10   0.18014E+01   0.40928E+01   0.00000E+00  -0.35998E-02  -0.18854E+02   0.20900E+02  -0.17323E+01  -0.56538E+02  -0.18793E+01   0.90173E-02   0.00000E+00   0.98813-323       0.85      21.67     0.0000  0.00   0.18280-321  -0.17604-319     0.5184     1.4982     2.6488     3.5525     4.0928
   2019      1     20   12.00      4872.00  -0.20183E+02   0.00000E+00  -0.68633E-10   0.17934E+01   0.40887E+01   0.00000E+00  -0.29863E-02  -0.20180E+02   0.51797E+01  -0.40900E+01  -0.38460E+02  -0.18878E+01   0.65502E-02   0.00000E+00   0.98813-323       0.85      22.82     0.0000  0.00   0.18280-321  -0.17604-319     0.5143     1.4897     2.6378     3.5420     4.0887
